類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AJ2,76547331,柏瑞新興動態多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),105222,0.03%,61521,0.02%,0,0.00%,5087243,1.59%,834449,0.26%,0,0.00%,223493,0.07%,6311928,1.97%
AC21,76886182,柏瑞ESG量化債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),1152444,0.01%,6867,0.00%,0,0.00%,214890061,1.28%,33521242,0.20%,0,0.00%,404774,0.00%,249975388,1.49%
AJ2,88110832,柏瑞ESG量化多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2178378,0.03%,1856558,0.03%,0,0.00%,124636714,1.70%,19835886,0.27%,0,0.00%,356733,0.00%,148864269,2.03%
AC21,88172061,柏瑞全球策略量化債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),328189,0.01%,2045,0.00%,0,0.00%,62689037,1.30%,9658362,0.20%,0,0.00%,277327,0.01%,72954960,1.51%
AA2,88194298,柏瑞ESG量化全球股票收益基金 (本基金配息來源可能為本金),2020901,0.08%,1544303,0.06%,0,0.00%,43172808,1.70%,7115353,0.28%,0,0.00%,294832,0.01%,54148197,2.13%
AJ2,88256272,柏瑞趨勢動態多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2841352,0.05%,251142,0.00%,0,0.00%,101070136,1.63%,16114947,0.26%,0,0.00%,277406,0.00%,120554983,1.95%
AA2,88341812,柏瑞ESG減碳全球股票基金,1466220,0.09%,1412229,0.09%,0,0.00%,27680583,1.77%,4382939,0.28%,0,0.00%,147998,0.01%,35089969,2.24%
AJ2,88395767,柏瑞利率對策多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),888512,0.02%,588538,0.01%,0,0.00%,41566270,0.91%,6291366,0.14%,0,0.00%,106710,0.00%,49441396,1.09%
AJ2,93113916,柏瑞科技多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),618585,0.01%,813236,0.02%,0,0.00%,5307541,0.12%,842964,0.02%,0,0.00%,45424,0.00%,7627750,0.17%
AA1,81587889,復華復華基金,14750915,0.77%,22752563,1.18%,0,0.00%,30740442,1.60%,2689793,0.14%,0,0.00%,118295,0.01%,71052008,3.70%
AD1,73980446,復華貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,16481929,0.10%,8240960,0.05%,0,0.00%,1011242,0.01%,25734131,0.16%
AA1,73998086,復華高成長基金,17610324,0.40%,25469530,0.58%,0,0.00%,70618286,1.60%,6620479,0.15%,0,0.00%,118655,0.00%,120437274,2.73%
AB1,17138818,復華傳家基金,7955316,0.70%,11370414,1.00%,0,0.00%,13671198,1.20%,1708904,0.15%,0,0.00%,146850,0.01%,34852682,3.06%
AD1,17597405,復華有利貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,3076167,0.10%,1538094,0.05%,0,0.00%,283851,0.01%,4898112,0.16%
AA1,17608487,復華數位經濟基金,30712740,0.53%,47625017,0.82%,0,0.00%,93445953,1.60%,8176529,0.14%,0,0.00%,118480,0.00%,180078719,3.08%
AB1,18035945,復華傳家二號基金,51858931,0.74%,75137029,1.07%,0,0.00%,84562796,1.20%,8456277,0.12%,0,0.00%,149225,0.00%,220164258,3.12%
AA1,18488279,復華中小精選基金,59644810,0.51%,94377621,0.80%,0,0.00%,188741127,1.60%,17694477,0.15%,0,0.00%,118680,0.00%,360576715,3.06%
AC21,14916692,復華全球債券基金 (本基金有一定比重得投資於非投資等級之高風險債券),1796364,0.02%,17824,0.00%,0,0.00%,100618427,1.00%,16119490,0.16%,0,0.00%,163326,0.00%,118715431,1.18%
AB1,15742001,復華人生目標基金,42789399,0.82%,62234264,1.19%,0,0.00%,62600108,1.20%,6260009,0.12%,0,0.00%,148675,0.00%,174032455,3.34%
AB2,99034755,復華全球平衡基金 (本基金有相當比重投資於非投資等級之高風險債券),7182695,0.15%,3464052,0.07%,0,0.00%,70547994,1.50%,11760290,0.25%,0,0.00%,197391,0.00%,93152422,1.98%
AB1,99607599,復華神盾基金,18157343,0.77%,26581255,1.12%,0,0.00%,28448257,1.20%,2252154,0.10%,0,0.00%,168551,0.01%,75607560,3.19%
AE23,99985163,復華奧林匹克全球組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),238905,0.01%,3652,0.00%,0,0.00%,18791174,1.00%,2451382,0.13%,0,0.00%,121500,0.01%,21606613,1.15%
AA1,21759676,復華全方位基金,20244743,0.68%,31785064,1.07%,0,0.00%,47711595,1.60%,4174758,0.14%,0,0.00%,118335,0.00%,104034495,3.49%
AB2,48733658,復華亞太平衡基金 (本基金有相當比重投資於非投資等級之高風險債券),3094368,0.63%,2239281,0.45%,0,0.00%,7345384,1.49%,888940,0.18%,0,0.00%,233861,0.05%,13801834,2.79%
AE22,48782931,復華全球債券組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),24926,0.00%,742,0.00%,0,0.00%,14948284,1.00%,1793792,0.12%,0,0.00%,118440,0.01%,16886184,1.13%
AA2,48837540,復華亞太成長基金,12640624,0.90%,7430353,0.53%,0,0.00%,27979104,2.00%,3637282,0.26%,0,0.00%,490966,0.04%,52178329,3.73%
AG,48898525,復華全球資產證券化基金 (基金之配息來源可能為本金),2262384,0.42%,469045,0.09%,0,0.00%,8658043,1.60%,1352825,0.25%,0,0.00%,192753,0.04%,12935050,2.39%
AE23,48952512,復華奧林匹克全球優勢組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金且基金之配息來源可能為本金),1139002,0.03%,152110,0.00%,0,0.00%,36162435,0.93%,5040845,0.13%,0,0.00%,148364,0.00%,42642756,1.10%
AA2,10300441,復華全球大趨勢基金,23556486,0.32%,6734699,0.09%,0,0.00%,147575907,2.00%,19184873,0.26%,0,0.00%,213895,0.00%,197265860,2.67%
AA2,10374246,復華華人世紀基金,28585554,1.29%,19119795,0.86%,0,0.00%,39899034,1.80%,5763201,0.26%,0,0.00%,530755,0.02%,93898339,4.24%
AC21,25590496,復華全球短期收益基金 (本基金有一定比重得投資於非投資等級之高風險債券),393154,0.02%,5092,0.00%,0,0.00%,12370952,0.59%,2940122,0.14%,0,0.00%,140515,0.01%,15849835,0.75%
AE23,25620891,復華高益策略組合基金 (本基金主要係投資於持有非投資等級高風險債券之基金),331598,0.02%,3089,0.00%,0,0.00%,21610186,1.22%,2472334,0.14%,0,0.00%,150490,0.01%,24567697,1.39%
AA2,25676249,復華全球原物料基金,6668609,0.95%,1991603,0.28%,0,0.00%,14016608,2.00%,1682000,0.24%,0,0.00%,339756,0.05%,24698576,3.52%
AE23,26204036,復華新興債股動力組合基金,134749,0.02%,243,0.00%,0,0.00%,10589440,1.18%,1255447,0.14%,0,0.00%,126060,0.01%,12105939,1.35%
AA2,26276235,復華大中華中小策略基金,7108155,0.43%,5811753,0.36%,0,0.00%,32686583,2.00%,3922374,0.24%,0,0.00%,614743,0.04%,50143608,3.07%
AC21,26305800,復華新興市場短期收益基金 (本基金有相當比重投資於非投資等級之高風險債券),226578,0.01%,1271,0.00%,0,0.00%,19856217,0.98%,3237089,0.16%,0,0.00%,119262,0.01%,23440417,1.16%
AC23,26305816,復華新興市場非投資等級債券基金 (基金之配息來源可能為本金),52804,0.00%,0,0.00%,0,0.00%,18413426,1.35%,3409864,0.25%,0,0.00%,231609,0.02%,22107703,1.62%
AA2,26334404,復華東協世紀基金,408244,0.09%,229401,0.05%,0,0.00%,9558101,2.00%,1146958,0.24%,0,0.00%,151631,0.03%,11494335,2.40%
AH21,31835478,復華滬深300 A股基金,388972,0.05%,110190,0.01%,563670,0.07%,6075706,0.75%,810097,0.10%,0,0.00%,1638941,0.20%,8460236,1.04%
AC21,31901878,復華南非幣短期收益基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,7042452,1.00%,1126792,0.16%,0,0.00%,171133,0.02%,8340377,1.18%
AC21,31901899,復華南非幣長期收益基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,6849604,1.20%,1084520,0.19%,0,0.00%,179134,0.03%,8113258,1.42%
AC21,31939229,復華新興人民幣債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),9749,0.00%,0,0.00%,0,0.00%,5346440,1.20%,1113842,0.25%,0,0.00%,188401,0.04%,6658432,1.49%
AD2,31939240,復華人民幣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,1471408,0.40%,404637,0.11%,0,0.00%,96512,0.03%,1972557,0.54%
AA2,31980113,復華全球消費基金,5586189,0.67%,3280837,0.39%,0,0.00%,16785533,2.00%,2182136,0.26%,0,0.00%,145725,0.02%,27980420,3.33%
AA2,31980129,復華美國新星基金,5633108,0.34%,1145302,0.07%,0,0.00%,33457544,2.00%,2509316,0.15%,0,0.00%,105479,0.01%,42850749,2.56%
AC21,38524294,復華新興人民幣短期收益基金 (本基金有相當比重投資於非投資等級之高風險債券),8876,0.00%,0,0.00%,0,0.00%,3664636,0.88%,666303,0.16%,0,0.00%,125065,0.03%,4464880,1.07%
AE23,38547000,復華全球戰略配置強基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),206410,0.01%,957,0.00%,0,0.00%,23267897,1.37%,2371212,0.14%,0,0.00%,94970,0.01%,25941446,1.53%
AB2,42303499,復華中國新經濟平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),4915134,1.06%,3939304,0.85%,0,0.00%,7398464,1.60%,1109739,0.24%,0,0.00%,286858,0.06%,17649499,3.82%
AA2,42303511,復華中國新經濟A股基金,14134486,0.22%,11555447,0.18%,0,0.00%,127661167,2.00%,16595937,0.26%,0,0.00%,934227,0.01%,170881264,2.68%
AH23,42329863,復華恒生單日正向二倍基金,3395273,0.17%,0,0.00%,4991858,0.25%,19018882,0.95%,3403377,0.17%,0,0.00%,1438418,0.07%,22264092,1.11%
AH23,42329879,復華恒生單日反向一倍基金,228734,0.09%,0,0.00%,145364,0.06%,2420056,0.95%,433068,0.17%,0,0.00%,700189,0.27%,3636683,1.43%
AA2,42400078,復華全球物聯網科技基金,48485325,0.61%,19979635,0.25%,0,0.00%,158522404,2.00%,20607900,0.26%,0,0.00%,187646,0.00%,247782910,3.13%
AE1,42450246,復華台灣智能基金,358218,0.01%,0,0.00%,0,0.00%,36472476,1.11%,3611956,0.11%,0,0.00%,105510,0.00%,40548160,1.23%
AH22,42529932,復華1至5年期非投資等級債券基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,16703843,0.30%,5567948,0.10%,0,0.00%,3358457,0.06%,25630248,0.46%
AH25,42529948,復華富時不動產證券化基金 (本基金之配息來源可能為收益平準金),23015813,0.13%,40230,0.00%,24094110,0.14%,45477121,0.26%,14649144,0.08%,0,0.00%,9690700,0.05%,68778898,0.39%
AH22,42529953,復華新興市場10年期以上債券基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,47805192,0.35%,13658628,0.10%,0,0.00%,7621671,0.06%,69085491,0.51%
AA2,72938499,復華亞太神龍科技基金,26988827,0.58%,17753177,0.38%,0,0.00%,93238549,2.00%,12121011,0.26%,0,0.00%,205172,0.00%,150306736,3.22%
AH11,72957164,復華富時台灣高股息低波動基金 (本基金之配息來源可能為收益平準金),1642263,0.14%,3494780,0.31%,2170107,0.19%,5141123,0.45%,399872,0.04%,0,0.00%,986542,0.09%,9494473,0.83%
AC21,72953202,復華六年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,17255656,0.60%,3163538,0.11%,0,0.00%,117063,0.00%,20536257,0.71%
AC21,72966754,復華2024到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,30705531,0.60%,5629350,0.11%,0,0.00%,117059,0.00%,36451940,0.71%
AH22,73688934,復華15年期以上製藥業債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,10652600,0.40%,2929461,0.11%,0,0.00%,2085020,0.08%,15667081,0.59%
AH22,73688977,復華15年期以上能源業債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,1128825,0.40%,310433,0.11%,0,0.00%,776717,0.28%,2215975,0.79%
AH22,73689048,復華新興市場企業債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,60693598,0.31%,14111741,0.07%,0,0.00%,10004605,0.05%,84809944,0.43%
AH22,74424708,復華美國20年期以上公債ETF基金,21907,0.00%,0,0.00%,0,0.00%,16504305,0.10%,9880438,0.06%,0,0.00%,3000788,0.02%,29407438,0.18%
AH22,74726020,復華1至5年期美元特選信用債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,33814024,0.25%,10820506,0.08%,0,0.00%,5736294,0.04%,50370824,0.37%
AH22,74726062,復華20年期以上A3級以上公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,19225619,0.29%,6501183,0.10%,0,0.00%,3435773,0.05%,29162575,0.44%
AH22,74726154,復華8年期以上次順位金融債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,435915,0.40%,119884,0.11%,0,0.00%,740356,0.68%,1296155,1.19%
AC21,73723952,復華十年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,77651672,0.85%,10049017,0.11%,0,0.00%,119500,0.00%,87820189,0.96%
AC21,75983138,復華六年到期優選新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,6910064,0.60%,1266847,0.11%,0,0.00%,117000,0.01%,8293911,0.72%
AC21,75983209,復華十年到期精選新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,18426559,0.83%,2442066,0.11%,0,0.00%,119500,0.01%,20988125,0.95%
AI2,76330641,復華美元非投資等級債券指數基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,41721111,0.70%,5960168,0.10%,0,0.00%,3288281,0.06%,50969560,0.86%
AI2,76330678,復華5至10年期投資等級債券指數基金,0,0.00%,0,0.00%,0,0.00%,45857594,0.50%,8827618,0.10%,0,0.00%,4949846,0.05%,59635058,0.65%
AI2,76330804,復華已開發國家300股票指數基金,4500103,0.03%,952038,0.01%,6579457,0.05%,82992403,0.60%,13832052,0.10%,0,0.00%,7381061,0.05%,103078200,0.75%
AI2,76918620,復華美國標普500低波動指數基金,1454715,0.23%,27357,0.00%,143754,0.02%,3726044,0.60%,993628,0.16%,0,0.00%,746754,0.12%,6804744,1.10%
AI2,76918656,復華新興亞洲3至10年期美元債券指數基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,7365133,0.60%,1964049,0.16%,0,0.00%,1119218,0.09%,10448400,0.85%
AI2,76918662,復華新興市場3年期以上美元主權及類主權債券指數基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,16959947,0.60%,4522679,0.16%,0,0.00%,1591560,0.06%,23074186,0.82%
AH21,78744463,復華中國5G通信ETF基金,2181960,0.06%,1275898,0.04%,3720609,0.11%,31778452,0.90%,3530921,0.10%,0,0.00%,2375278,0.07%,37421900,1.06%
AA1,88122295,復華台灣好收益基金,21916841,0.32%,34662771,0.51%,0,0.00%,109827272,1.60%,7550628,0.11%,0,0.00%,91560,0.00%,174049072,2.54%
AH21,88391777,復華美國標普500成長ETF基金,3944789,0.21%,10025,0.00%,1668998,0.09%,6214379,0.33%,2071441,0.11%,0,0.00%,1380443,0.07%,11952079,0.63%
AH11,88399314,復華台灣科技優息ETF基金 (本基金之配息來源可能為收益平準金),133607208,0.22%,72448295,0.12%,98997120,0.16%,107137371,0.18%,10713741,0.02%,0,0.00%,13328148,0.02%,238237643,0.39%
AC21,93151024,復華三至八年機動到期A級債券美元基金,0,0.00%,0,0.00%,0,0.00%,10825952,0.58%,371176,0.02%,0,0.00%,34461,0.00%,11231589,0.61%
AC21,93151045,復華二年半至五年機動到期A級債券美元基金,0,0.00%,0,0.00%,0,0.00%,4892831,0.42%,234855,0.02%,0,0.00%,34461,0.00%,5162147,0.44%
AC21,93151066,復華三至八年機動到期A級債券台幣基金,0,0.00%,0,0.00%,0,0.00%,30951981,0.58%,1061212,0.02%,0,0.00%,34000,0.00%,32047193,0.61%
AA1,81594690,永豐永豐基金,5662002,0.46%,8551807,0.70%,0,0.00%,19576701,1.59%,1842516,0.15%,0,0.00%,223913,0.02%,35856939,2.92%
AD1,73982015,永豐貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,12235665,0.07%,7991726,0.05%,0,0.00%,682867,0.00%,20910258,0.12%
AA1,73992013,永豐領航科技基金,4437930,0.48%,6702064,0.73%,0,0.00%,16001991,1.75%,1647964,0.18%,0,0.00%,172381,0.02%,28962330,3.16%
AA1,13998344,永豐中小基金,1766420,0.25%,2662388,0.37%,0,0.00%,11507171,1.60%,1078636,0.15%,0,0.00%,206002,0.03%,17220617,2.39%
AB1,14706582,永豐趨勢平衡基金,1417688,0.24%,2179719,0.36%,0,0.00%,7213521,1.20%,721195,0.12%,0,0.00%,180811,0.03%,11712934,1.95%
AA2,48890039,永豐主流品牌基金,127301,0.04%,17723,0.01%,0,0.00%,6038619,2.00%,784852,0.26%,0,0.00%,215372,0.07%,7183867,2.38%
AA2,25599877,永豐亞洲民生消費基金,314957,0.15%,352925,0.16%,0,0.00%,4287535,2.00%,557219,0.26%,0,0.00%,1429653,0.67%,6942289,3.24%
AE22,26304859,永豐新興市場及非投資等級雙債組合基金 (本基金主要投資於高風險非投資等級債券基金且基金之配息來源可能為本金),12194,0.01%,54,0.00%,0,0.00%,2418684,1.10%,307525,0.14%,0,0.00%,170369,0.08%,2908826,1.32%
AH11,26332314,永豐臺灣加權ETF基金,82288,0.05%,204255,0.13%,174396,0.11%,485517,0.32%,52936,0.03%,0,0.00%,614608,0.40%,1265208,0.83%
AA2,31812778,永豐中國經濟建設基金,800796,0.11%,847495,0.11%,0,0.00%,13275858,1.80%,1917312,0.26%,0,0.00%,1531016,0.21%,18372477,2.49%
AC21,31909604,永豐新興市場企業債券基金 (本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,4804087,1.60%,779850,0.26%,0,0.00%,223121,0.07%,5807058,1.93%
AI2,31977594,永豐滬深300紅利指數基金,1711794,0.09%,290391,0.01%,0,0.00%,20126003,1.00%,4427320,0.22%,0,0.00%,2956233,0.15%,29511741,1.47%
AE23,72955567,永豐全球多元入息基金 (本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),194853,0.11%,6171,0.00%,0,0.00%,2187714,1.25%,261271,0.15%,0,0.00%,221781,0.13%,2871790,1.64%
AH22,75981027,永豐10年期以上美元A級公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,28873981,0.20%,8662070,0.06%,0,0.00%,4040538,0.03%,41576589,0.29%
AH22,76340768,永豐1至3年期美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,355470,0.11%,290810,0.09%,0,0.00%,175235,0.05%,821515,0.25%
AH22,76340774,永豐20年期以上美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,2283617,0.11%,1491168,0.07%,0,0.00%,750796,0.04%,4525581,0.22%
AH21,76340789,永豐美國大型500股票ETF基金,406347,0.15%,3284,0.00%,564291,0.21%,932086,0.35%,559178,0.21%,0,0.00%,647684,0.24%,1984288,0.74%
AA1,77074486,永豐臺灣ESG永續優選基金,491126,0.12%,940015,0.22%,0,0.00%,5117297,1.20%,511400,0.12%,0,0.00%,94420,0.02%,7154258,1.68%
AH21,88171696,永豐中國科技50大ETF基金,173320,0.07%,95664,0.04%,111932,0.04%,2328904,0.90%,310369,0.12%,0,0.00%,599246,0.23%,3395571,1.31%
AH11,88171719,永豐台灣ESG永續優質ETF基金,16369579,0.19%,23697694,0.28%,8048822,0.09%,21444004,0.25%,2573126,0.03%,0,0.00%,4818400,0.06%,60853981,0.71%
AH21,88172098,永豐美國科技ETF基金,238145,0.08%,2904,0.00%,108548,0.04%,1041801,0.35%,625019,0.21%,0,0.00%,735470,0.25%,2534791,0.85%
AH11,88255098,永豐台灣智能車供應鏈ETF基金,2276289,0.09%,5672321,0.22%,5012580,0.19%,10286505,0.40%,899919,0.03%,0,0.00%,1818228,0.07%,15940682,0.62%
AH11,88313702,永豐台灣優選入息存股ETF基金,4604314,0.21%,5464265,0.25%,4666082,0.21%,9919250,0.45%,821101,0.04%,0,0.00%,1637637,0.07%,17780485,0.81%
AA2,88321772,永豐ESG全球數位基礎建設基金 (本基金配息來源可能為本金),2839508,0.14%,409124,0.02%,0,0.00%,37837172,1.80%,5462846,0.26%,0,0.00%,244824,0.01%,46793474,2.23%
AC21,88396169,永豐全球基礎建設及公用事業投資等級債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,12687060,0.82%,2433466,0.16%,0,0.00%,127313,0.01%,15247839,0.99%
AH11,93104629,永豐台灣ESG低碳高息40ETF基金,3243078,0.17%,2752761,0.15%,3136653,0.17%,3693778,0.20%,323127,0.02%,0,0.00%,1149017,0.06%,8025108,0.42%
AC21,93149463,永豐四年到期美國優質投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,7772932,0.48%,372955,0.02%,0,0.00%,123238,0.01%,8269125,0.51%
AD1,80907786,中國信託華盈貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,31177388,0.10%,12470957,0.04%,0,0.00%,1781785,0.01%,45430130,0.15%
AA1,48893417,中國信託台灣活力基金,2614348,0.60%,4702013,1.08%,0,0.00%,6968732,1.60%,653318,0.15%,0,0.00%,115375,0.03%,15053786,3.45%
AB2,42443702,中國信託樂齡收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),426458,0.17%,14936,0.01%,0,0.00%,4169148,1.70%,662142,0.27%,0,0.00%,115803,0.05%,5388487,2.20%
AC21,72957447,中國信託2024年到期新興主權債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,42866589,0.60%,8573320,0.12%,0,0.00%,134343,0.00%,51574252,0.72%
AA2,72964670,中國信託智慧城市建設基金,137917,0.07%,17287,0.01%,0,0.00%,4059747,2.00%,548064,0.27%,0,0.00%,119020,0.06%,4882035,2.40%
AH23,73680567,中國信託MSCI中國外資自由投資50不含A及B股單日正向2倍ETF基金,14367348,0.34%,0,0.00%,6172067,0.14%,42314294,0.99%,8548326,0.20%,0,0.00%,5615834,0.13%,64673735,1.51%
AH21,73680588,中國信託MSCI中國外資自由投資50不含A及B股ETF基金,8981005,0.13%,5064517,0.07%,17842807,0.25%,69360496,0.99%,12611001,0.18%,0,0.00%,6117686,0.09%,84291898,1.20%
AH22,74707446,中國信託10年期以上高評級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,201332212,0.20%,80532888,0.08%,0,0.00%,26109380,0.03%,307974480,0.31%
AH22,74707494,中國信託10年期以上優先順位金融債券ETF基金,0,0.00%,0,0.00%,0,0.00%,157918722,0.20%,47375610,0.06%,0,0.00%,20418400,0.03%,225712732,0.29%
AH22,75959067,中國信託美國政府20年期以上債券ETF基金,0,0.00%,0,0.00%,0,0.00%,14277137,0.08%,9721927,0.05%,0,0.00%,2306225,0.01%,26305289,0.15%
AH22,76317984,中國信託美國高評級市政債券ETF基金,0,0.00%,0,0.00%,0,0.00%,858466,0.30%,286160,0.10%,0,0.00%,673160,0.24%,1817786,0.63%
AH22,76317990,中國信託新興市場0-5年期美元政府債券ETF基金 (本基金有一定比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,53054157,0.28%,17048850,0.09%,0,0.00%,7371069,0.04%,77474076,0.41%
AH22,76318219,中國信託新興亞洲(不含中國)美元精選綜合債券ETF基金 (本基金有一定比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,17290166,0.35%,4446054,0.09%,0,0.00%,2600699,0.05%,24336919,0.49%
AH22,76348728,中國信託美國政府0至1年期債券ETF基金,0,0.00%,0,0.00%,0,0.00%,2188297,0.10%,1312978,0.06%,0,0.00%,691742,0.03%,4193017,0.19%
AH22,76348733,中國信託10年期以上電信業美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,38675642,0.25%,13923233,0.09%,0,0.00%,5304996,0.03%,57903871,0.37%
AH22,76348749,中國信託20年期以上BBB級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,50181571,0.30%,15054455,0.09%,0,0.00%,6774542,0.04%,72010568,0.43%
AC21,76864997,中國信託2026年到期新興優先順位債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,27632187,0.60%,5526446,0.12%,0,0.00%,119000,0.00%,33277633,0.72%
AJ2,77553985,中國信託亞太實質收息多重資產基金 (本基金之配息來源可能為本金),175979,0.07%,50713,0.02%,0,0.00%,4329984,1.80%,601392,0.25%,0,0.00%,143631,0.06%,5301699,2.21%
AA2,88095895,中國信託越南機會基金,32851731,0.13%,9658995,0.04%,0,0.00%,496599100,2.00%,69523878,0.28%,0,0.00%,1351535,0.01%,609985239,2.46%
AH22,88134166,中國信託15年期以上新興市場美元主權低碳債券ETF基金 (本基金非屬環境、社會及治理相關主題基金),0,0.00%,0,0.00%,0,0.00%,2391281,0.30%,1275334,0.16%,0,0.00%,510207,0.06%,4176822,0.52%
AH22,88134172,中國信託15年期以上已開發市場ESG投資級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,1242784,0.40%,434967,0.14%,0,0.00%,302278,0.10%,1980029,0.64%
AH21,88134187,中國信託恒生中國高股息ETF基金,59193148,0.17%,40539505,0.12%,55537488,0.16%,158272361,0.45%,56274610,0.16%,0,0.00%,27586938,0.08%,286329074,0.81%
AH11,88182265,中國信託臺灣ESG永續關鍵半導體ETF基金,15276878,0.08%,39855871,0.21%,45495400,0.24%,76070428,0.40%,6656158,0.04%,0,0.00%,17361794,0.09%,109725729,0.58%
AH11,88195183,中國信託特選小資高價30ETF基金,3095857,0.13%,7862147,0.33%,6182445,0.26%,9398400,0.40%,822371,0.04%,0,0.00%,1638231,0.07%,16634561,0.71%
AH11,88231049,中國信託臺灣綠能及電動車ETF基金 (本基金非屬環境、社會及治理相關主題基金),3550221,0.08%,8853206,0.19%,7026200,0.15%,18732801,0.40%,1639119,0.04%,0,0.00%,2505525,0.05%,28254672,0.60%
AJ2,88253351,中國信託科技趨勢多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),1533534,0.07%,6548,0.00%,0,0.00%,36587179,1.70%,5606328,0.26%,0,0.00%,126428,0.01%,43860017,2.03%
AH21,88261134,中國信託電池及儲能科技ETF基金,10983003,0.15%,3165528,0.04%,9316183,0.12%,67188456,0.90%,14930759,0.20%,0,0.00%,6663476,0.09%,93615039,1.25%
