類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AJ2,93113916,柏瑞科技多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),1237541,0.03%,443809,0.01%,0,0.00%,61231128,1.69%,9786275,0.27%,0,0.00%,284327,0.01%,72983080,2.01%
AA1,81587889,復華復華基金,19036875,0.63%,25250845,0.84%,0,0.00%,48355003,1.60%,4231080,0.14%,0,0.00%,118390,0.00%,96992193,3.21%
AD1,73980446,復華貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,14939747,0.10%,7469892,0.05%,0,0.00%,1146524,0.01%,23556163,0.16%
AA1,73998086,復華高成長基金,50806333,0.54%,73498176,0.78%,0,0.00%,150615540,1.60%,14120198,0.15%,0,0.00%,118390,0.00%,289158637,3.07%
AB1,17138818,復華傳家基金,10971119,0.45%,14667968,0.60%,0,0.00%,29430160,1.20%,3678769,0.15%,0,0.00%,147035,0.01%,58895051,2.40%
AD1,17597405,復華有利貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,2657245,0.10%,1328644,0.05%,0,0.00%,309377,0.01%,4295266,0.16%
AA1,17608487,復華數位經濟基金,34075387,0.62%,53327059,0.97%,0,0.00%,88081071,1.60%,7707107,0.14%,0,0.00%,118530,0.00%,183309154,3.33%
AB1,18035945,復華傳家二號基金,68151842,0.70%,101124042,1.04%,0,0.00%,117208922,1.20%,11720885,0.12%,0,0.00%,148115,0.00%,298353806,3.05%
AA1,18488279,復華中小精選基金,61882294,0.62%,98385284,0.98%,0,0.00%,160558011,1.60%,15052304,0.15%,0,0.00%,118620,0.00%,335996513,3.35%
AC21,14916692,復華全球債券基金 (本基金有一定比重得投資於非投資等級之高風險債券),883701,0.01%,5409,0.00%,0,0.00%,81630836,1.00%,13080717,0.16%,0,0.00%,121788,0.00%,95722451,1.17%
AB1,15742001,復華人生目標基金,48972485,0.70%,72975154,1.04%,0,0.00%,84143921,1.20%,8414379,0.12%,0,0.00%,147685,0.00%,214653624,3.06%
AB2,99034755,復華全球平衡基金 (本基金有相當比重投資於非投資等級之高風險債券),39474811,0.62%,10934692,0.17%,0,0.00%,96021631,1.50%,16003616,0.25%,0,0.00%,275160,0.00%,162709910,2.54%
AB1,99607599,復華神盾基金,18998839,0.55%,28138552,0.81%,0,0.00%,41621584,1.20%,3295032,0.10%,0,0.00%,162122,0.00%,92216129,2.66%
AE23,99985163,復華奧林匹克全球組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),333497,0.01%,2386,0.00%,0,0.00%,33994989,1.00%,4440414,0.13%,0,0.00%,124700,0.00%,38895986,1.14%
AA1,21759676,復華全方位基金,26172000,0.63%,35699762,0.86%,0,0.00%,66331344,1.60%,5803993,0.14%,0,0.00%,118340,0.00%,134125439,3.24%
AB2,48733658,復華亞太平衡基金 (本基金有相當比重投資於非投資等級之高風險債券),3966199,0.61%,1786719,0.28%,0,0.00%,9699425,1.50%,1163928,0.18%,0,0.00%,350527,0.05%,16966798,2.62%
AE22,48782931,復華全球債券組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),591219,0.02%,5133,0.00%,0,0.00%,30095075,1.00%,3611390,0.12%,0,0.00%,118030,0.00%,34420847,1.14%
AA2,48837540,復華亞太成長基金,9890335,0.76%,4410127,0.34%,0,0.00%,26089585,2.00%,3391653,0.26%,0,0.00%,467329,0.04%,44249029,3.39%
AG,48898525,復華全球資產證券化基金 (基金之配息來源可能為本金),5761786,0.61%,787709,0.08%,0,0.00%,15173334,1.60%,2370814,0.25%,0,0.00%,359302,0.04%,24452945,2.58%
AE23,48952512,復華奧林匹克全球優勢組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金且基金之配息來源可能為本金),2591506,0.05%,246209,0.00%,0,0.00%,52760405,0.96%,7174364,0.13%,0,0.00%,149736,0.00%,62922220,1.14%
AA2,10300441,復華全球大趨勢基金,19282507,0.25%,1902662,0.02%,0,0.00%,155630131,2.00%,20231941,0.26%,0,0.00%,402615,0.01%,197449856,2.54%
AA2,10374246,復華華人世紀基金,53651765,1.90%,18536197,0.66%,0,0.00%,50759181,1.80%,7331868,0.26%,0,0.00%,236686,0.01%,130515697,4.63%
AC21,25590496,復華全球短期收益基金 (本基金有一定比重得投資於非投資等級之高風險債券),344203,0.03%,4426,0.00%,0,0.00%,7070038,0.58%,1696455,0.14%,0,0.00%,125760,0.01%,9240882,0.76%
AE23,25620891,復華高益策略組合基金 (本基金主要係投資於持有非投資等級高風險債券之基金),126469,0.01%,1146,0.00%,0,0.00%,23874239,1.23%,2706732,0.14%,0,0.00%,158447,0.01%,26867033,1.39%
AA2,25676249,復華全球原物料基金,6158171,1.14%,1510992,0.28%,0,0.00%,10846876,2.00%,1301619,0.24%,0,0.00%,485137,0.09%,20302795,3.74%
AE23,26204036,復華新興債股動力組合基金,399933,0.03%,109526,0.01%,0,0.00%,12343429,1.04%,1657786,0.14%,0,0.00%,124650,0.01%,14635324,1.24%
AA2,26276235,復華大中華中小策略基金,6139127,0.50%,3923681,0.32%,0,0.00%,24566026,2.00%,2947937,0.24%,0,0.00%,398581,0.03%,37975352,3.09%
AC21,26305800,復華新興市場短期收益基金 (本基金有相當比重投資於非投資等級之高風險債券),364625,0.03%,7731,0.00%,0,0.00%,13162653,1.00%,2106002,0.16%,0,0.00%,104000,0.01%,15745011,1.20%
AC23,26305816,復華新興市場非投資等級債券基金 (基金之配息來源可能為本金),72695,0.01%,710,0.00%,0,0.00%,9168268,1.35%,1697823,0.25%,0,0.00%,328554,0.05%,11268050,1.66%
AA2,26334404,復華東協世紀基金,422769,0.10%,205216,0.05%,0,0.00%,8646197,2.00%,1037572,0.24%,0,0.00%,312821,0.07%,10624575,2.46%
AH21,31835478,復華滬深300 A股基金,815333,0.10%,174481,0.02%,2158436,0.27%,5906010,0.75%,787463,0.10%,0,0.00%,1769173,0.22%,7294024,0.93%
AC21,31901878,復華南非幣短期收益基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,6541761,1.00%,1046682,0.16%,0,0.00%,159727,0.02%,7748170,1.18%
AC21,31901899,復華南非幣長期收益基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,7111130,1.20%,1125929,0.19%,0,0.00%,168093,0.03%,8405152,1.42%
AC21,31939229,復華新興人民幣債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2142,0.00%,268,0.00%,0,0.00%,3112567,1.20%,648452,0.25%,0,0.00%,160750,0.06%,3924179,1.51%
AA2,31980113,復華全球消費基金,7650658,0.86%,4280155,0.48%,0,0.00%,17706382,2.00%,2301836,0.26%,0,0.00%,365617,0.04%,32304648,3.65%
AA2,31980129,復華美國新星基金,9059266,0.27%,907659,0.03%,0,0.00%,67805550,2.00%,5085388,0.15%,0,0.00%,240667,0.01%,83098530,2.45%
AE23,38547000,復華全球戰略配置強基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),722186,0.04%,27052,0.00%,0,0.00%,23016371,1.31%,2459390,0.14%,0,0.00%,99964,0.01%,26324963,1.50%
AB2,42303499,復華中國新經濟平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),11074755,1.82%,3535741,0.58%,0,0.00%,9721671,1.60%,1458253,0.24%,0,0.00%,190801,0.03%,25981221,4.28%
AA2,42303511,復華中國新經濟A股基金,22486329,0.49%,15901691,0.35%,0,0.00%,92035622,2.00%,11964645,0.26%,0,0.00%,692673,0.02%,143080960,3.11%
AH23,42329863,復華恒生單日正向二倍基金,6895981,0.17%,0,0.00%,7960359,0.20%,37668775,0.95%,6740741,0.17%,0,0.00%,2493828,0.06%,45838966,1.16%
AH23,42329879,復華恒生單日反向一倍基金,191845,0.09%,0,0.00%,194301,0.10%,1939483,0.95%,347071,0.17%,0,0.00%,695605,0.34%,2979703,1.46%
AA2,42400078,復華全球物聯網科技基金,94915779,0.88%,30978447,0.29%,0,0.00%,215075808,2.00%,27959858,0.26%,0,0.00%,250783,0.00%,369180675,3.43%
AE1,42450246,復華台灣智能基金,1324391,0.02%,0,0.00%,0,0.00%,63983704,0.99%,7078286,0.11%,0,0.00%,125440,0.00%,72511821,1.13%
AH22,42529932,復華1至5年期非投資等級債券基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,17439001,0.30%,5812989,0.10%,0,0.00%,3510159,0.06%,26762149,0.46%
AH25,42529948,復華富時不動產證券化基金 (基金之配息來源可能為收益平準金),23280696,0.07%,149554,0.00%,19295158,0.06%,80323325,0.25%,25703470,0.08%,0,0.00%,17470368,0.05%,127632255,0.40%
AH22,42529953,復華新興市場10年期以上債券基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,54094908,0.35%,15455675,0.10%,0,0.00%,8624184,0.06%,78174767,0.51%
AA2,72938499,復華亞太神龍科技基金,54224211,0.87%,25193316,0.41%,0,0.00%,124109200,2.00%,16134191,0.26%,0,0.00%,364270,0.01%,220025188,3.55%
AH11,72957164,復華富時台灣高股息低波動基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),5771664,0.26%,4600477,0.21%,7387872,0.33%,8422763,0.38%,779887,0.04%,0,0.00%,1463050,0.07%,13649969,0.61%
AH22,73688934,復華15年期以上製藥業債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,11055304,0.40%,3040199,0.11%,0,0.00%,2160408,0.08%,16255911,0.59%
AH22,73688977,復華15年期以上能源業債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,1186840,0.40%,326395,0.11%,0,0.00%,800688,0.27%,2313923,0.78%
AH22,73689048,復華新興市場企業債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,57695572,0.26%,13753636,0.06%,0,0.00%,9580973,0.04%,81030181,0.37%
AH22,74424708,復華美國20年期以上公債ETF基金,0,0.00%,0,0.00%,0,0.00%,21954682,0.10%,11534226,0.05%,0,0.00%,3883047,0.02%,37371955,0.17%
AH22,74726020,復華1至5年期美元特選信用債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,35532726,0.25%,11370481,0.08%,0,0.00%,6053699,0.04%,52956906,0.37%
AH22,74726062,復華20年期以上A3級以上公司債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,36820127,0.24%,11676437,0.08%,0,0.00%,6250831,0.04%,54747395,0.36%
AH22,74726154,復華8年期以上次順位金融債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,468177,0.40%,128736,0.11%,0,0.00%,762943,0.65%,1359856,1.16%
AC21,73723952,復華十年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,80606280,0.85%,10431400,0.11%,0,0.00%,119500,0.00%,91157180,0.96%
AC21,75983138,復華六年到期優選新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,7361282,0.60%,1349534,0.11%,0,0.00%,117000,0.01%,8827816,0.72%
AC21,75983209,復華十年到期精選新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,19373134,0.83%,2567527,0.11%,0,0.00%,119500,0.01%,22060161,0.95%
AI2,76330641,復華美元非投資等級債券指數基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,47102417,0.70%,6728887,0.10%,0,0.00%,3717793,0.06%,57549097,0.86%
AI2,76330678,復華5至10年期投資等級債券指數基金,0,0.00%,0,0.00%,0,0.00%,74026477,0.50%,11844227,0.08%,0,0.00%,7972556,0.05%,93843260,0.63%
AI2,76330804,復華已開發國家300股票指數基金,7712559,0.04%,2097538,0.01%,12481236,0.06%,123074755,0.60%,20512459,0.10%,0,0.00%,10966690,0.05%,151882765,0.74%
AI2,76918620,復華美國標普500低波動指數基金,856737,0.22%,9019,0.00%,405244,0.10%,2341240,0.60%,624329,0.16%,0,0.00%,718359,0.18%,4144440,1.06%
AI2,76918656,復華新興亞洲3至10年期美元債券指數基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,8482232,0.60%,2261928,0.16%,0,0.00%,1153914,0.08%,11898074,0.84%
AI2,76918662,復華新興市場3年期以上美元主權及類主權債券指數基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,18642036,0.60%,4000716,0.13%,0,0.00%,1741103,0.06%,24383855,0.78%
AH21,78744463,復華中國5G通信ETF基金,6333698,0.19%,2182942,0.07%,17606316,0.53%,29724682,0.90%,3302743,0.10%,0,0.00%,2084718,0.06%,26022467,0.79%
AA1,88122295,復華台灣好收益基金,33546715,0.66%,54796198,1.09%,0,0.00%,80807473,1.60%,5859534,0.12%,0,0.00%,105465,0.00%,175115385,3.47%
AH21,88391777,復華美國標普500成長ETF基金,7088466,0.21%,68469,0.00%,5468525,0.16%,15248938,0.45%,4543172,0.13%,0,0.00%,2597376,0.08%,24077896,0.71%
AH11,88399314,復華台灣科技優息ETF基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),435027881,0.20%,536124458,0.24%,379620251,0.17%,656674424,0.30%,65667460,0.03%,0,0.00%,80369910,0.04%,1394243882,0.64%
AC21,93151024,復華三至八年機動到期A級債券美元基金,0,0.00%,0,0.00%,0,0.00%,48424309,3.11%,1867942,0.12%,0,0.00%,115329,0.01%,50407580,3.24%
AC21,93151045,復華二年半至五年機動到期A級債券美元基金,0,0.00%,0,0.00%,0,0.00%,22641693,2.21%,1227290,0.12%,0,0.00%,115288,0.01%,23984271,2.35%
AC21,93151066,復華三至八年機動到期A級債券台幣基金,0,0.00%,0,0.00%,0,0.00%,144107781,3.11%,5554888,0.12%,0,0.00%,117000,0.00%,149779669,3.24%
AA1,93212009,復華台灣科技高股息基金 (本基金並無保證收益及配息),62431871,0.59%,79682598,0.75%,0,0.00%,114557041,1.08%,8591780,0.08%,0,0.00%,62975,0.00%,265326265,2.49%
AH21,93220253,復華日本護城河優勢龍頭企業ETF基金,19353698,0.28%,0,0.00%,8420012,0.12%,21835989,0.32%,5459002,0.08%,0,0.00%,3333474,0.05%,41562151,0.61%
AA1,81594690,永豐永豐基金,7488232,0.57%,11704874,0.89%,0,0.00%,20878719,1.59%,1966983,0.15%,0,0.00%,221747,0.02%,42260555,3.22%
AD1,73982015,永豐貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,18832563,0.07%,11761380,0.04%,0,0.00%,812315,0.00%,31406258,0.12%
AA1,73992013,永豐領航科技基金,3570854,0.45%,5803982,0.73%,0,0.00%,13837719,1.75%,1423142,0.18%,0,0.00%,170405,0.02%,24806102,3.14%
AA1,13998344,永豐中小基金,4548806,0.53%,7032125,0.83%,0,0.00%,13634603,1.60%,1278078,0.15%,0,0.00%,204550,0.02%,26698162,3.13%
AB1,14706582,永豐趨勢平衡基金,1430032,0.26%,2311537,0.42%,0,0.00%,6538240,1.20%,653665,0.12%,0,0.00%,178778,0.03%,11112252,2.04%
AA2,48890039,永豐主流品牌基金,363401,0.13%,83663,0.03%,0,0.00%,5582449,2.00%,725556,0.26%,0,0.00%,221856,0.08%,6976925,2.50%
AA2,25599877,永豐亞洲民生消費基金,301357,0.16%,350104,0.18%,0,0.00%,3848453,2.00%,500125,0.26%,0,0.00%,1275220,0.66%,6275259,3.26%
AE22,26304859,永豐新興市場及非投資等級雙債組合基金 (本基金主要投資於高風險非投資等級債券基金且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2339880,1.10%,297478,0.14%,0,0.00%,173200,0.08%,2810558,1.32%
AH11,26332314,永豐臺灣加權ETF基金,85286,0.05%,147463,0.09%,245541,0.15%,522894,0.32%,57016,0.03%,0,0.00%,612650,0.37%,1179768,0.72%
AA2,31812778,永豐中國經濟建設基金,669655,0.10%,906364,0.14%,0,0.00%,11669540,1.80%,1685300,0.26%,0,0.00%,1447760,0.22%,16378619,2.53%
AC21,31909604,永豐新興市場企業債券基金 (本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金),24649,0.01%,0,0.00%,0,0.00%,4722873,1.60%,766674,0.26%,0,0.00%,229813,0.08%,5744009,1.95%
AI2,31977594,永豐滬深300紅利指數基金,1288710,0.07%,401813,0.02%,0,0.00%,18153416,1.00%,3993339,0.22%,0,0.00%,2967573,0.16%,26804851,1.48%
AE23,72955567,永豐全球多元入息基金 (本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),51756,0.03%,790,0.00%,0,0.00%,1996802,1.27%,235820,0.15%,0,0.00%,222744,0.14%,2507912,1.59%
AH22,75981027,永豐10年期以上美元A級公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,24952996,0.20%,7485769,0.06%,0,0.00%,3590710,0.03%,36029475,0.29%
AH22,76340768,永豐1至3年期美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,343816,0.11%,281278,0.09%,0,0.00%,171819,0.05%,796913,0.25%
AH22,76340774,永豐20年期以上美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,16491284,0.10%,9236937,0.06%,0,0.00%,2574868,0.02%,28303089,0.17%
AH21,76340789,永豐美國大型500股票ETF基金,1027437,0.11%,16354,0.00%,1324310,0.14%,3409335,0.35%,2045508,0.21%,0,0.00%,905514,0.09%,6079838,0.62%
AA1,77074486,永豐臺灣ESG永續優選基金,596776,0.15%,1009443,0.26%,0,0.00%,4635295,1.20%,463193,0.12%,0,0.00%,94074,0.02%,6798781,1.76%
AH21,88171696,永豐中國科技50大ETF基金,7812057,0.69%,2389893,0.21%,7641965,0.67%,10241577,0.90%,1365368,0.12%,0,0.00%,1133350,0.10%,15300280,1.34%
AH11,88171719,永豐台灣ESG永續優質ETF基金,11394611,0.15%,26926793,0.35%,21061596,0.28%,19029066,0.25%,2283326,0.03%,0,0.00%,4384230,0.06%,42956430,0.56%
AH21,88172098,永豐美國科技ETF基金,140626,0.05%,4682,0.00%,49120,0.02%,928806,0.35%,557206,0.21%,0,0.00%,743816,0.28%,2326016,0.88%
AH11,88255098,永豐台灣智能車供應鏈ETF基金,2061268,0.11%,4901449,0.27%,4566241,0.25%,7364552,0.40%,731025,0.04%,0,0.00%,1516691,0.08%,12008744,0.65%
AH11,88313702,永豐台灣優選入息存股ETF基金,6159576,0.17%,7829019,0.22%,7200651,0.20%,16182689,0.45%,1257265,0.03%,0,0.00%,2128342,0.06%,26356240,0.73%
AA2,88321772,永豐ESG全球數位基礎建設基金 (本基金配息來源可能為本金),3795753,0.26%,933070,0.06%,0,0.00%,26441905,1.80%,3816893,0.26%,0,0.00%,198496,0.01%,35186117,2.40%
AC21,88396169,永豐全球基礎建設及公用事業投資等級債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,8195621,1.17%,1603074,0.23%,0,0.00%,129526,0.02%,9928221,1.42%
AH11,93104629,永豐台灣ESG低碳高息40ETF基金,11949804,0.29%,10061547,0.24%,9909795,0.24%,15844833,0.38%,1447071,0.04%,0,0.00%,2358070,0.06%,31751530,0.77%
AC21,93149463,永豐四年到期美國優質投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,31043052,2.15%,1729657,0.12%,0,0.00%,133882,0.01%,32906591,2.28%
AJ2,93216531,永豐創新醫療多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2023287,0.09%,12288,0.00%,0,0.00%,21970993,1.02%,3204704,0.15%,0,0.00%,136420,0.01%,27347692,1.27%
AH22,513624,永豐15年期以上ESG投資等級美元銀行債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,2976967,0.11%,1020640,0.04%,0,0.00%,747401,0.03%,4745008,0.18%
AC21,527444,永豐三至六年機動到期成熟市場優先順位投資級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,6777622,0.45%,232294,0.02%,0,0.00%,122606,0.01%,7132522,0.47%
AD1,80907786,中國信託華盈貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,46294707,0.10%,18517865,0.04%,0,0.00%,2139211,0.00%,66951783,0.14%
AA1,48893417,中國信託台灣活力基金,1676329,0.37%,3176067,0.70%,0,0.00%,7276700,1.60%,682188,0.15%,0,0.00%,118341,0.03%,12929625,2.84%
AB2,42443702,中國信託樂齡收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),113757,0.05%,532,0.00%,0,0.00%,4234489,1.70%,672522,0.27%,0,0.00%,119505,0.05%,5140805,2.06%
AA2,72964670,中國信託智慧城市建設基金,229670,0.11%,3616,0.00%,0,0.00%,4289307,2.00%,579057,0.27%,0,0.00%,123246,0.06%,5224896,2.44%
AH23,73680567,中國信託MSCI中國外資自由投資50不含A及B股單日正向2倍ETF基金,24060009,0.34%,505143,0.01%,8978975,0.13%,65195524,0.91%,14238992,0.20%,0,0.00%,6759290,0.09%,101779983,1.43%
AH21,73680588,中國信託MSCI中國外資自由投資50不含A及B股ETF基金,15478247,0.19%,8124769,0.10%,39599741,0.50%,79001914,0.99%,14363985,0.18%,0,0.00%,8142596,0.10%,85511770,1.07%
AH22,74707446,中國信託10年期以上高評級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,261877591,0.20%,104751044,0.08%,0,0.00%,33642085,0.03%,400270720,0.31%
AH22,74707494,中國信託10年期以上優先順位金融債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,181832050,0.20%,54549613,0.06%,0,0.00%,23549973,0.03%,259931636,0.29%
AH22,75959067,中國信託美國政府20年期以上債券ETF基金,0,0.00%,0,0.00%,0,0.00%,34510986,0.07%,22241358,0.04%,0,0.00%,5022200,0.01%,61774544,0.12%
AH22,76317984,中國信託美國高評級市政債券ETF基金 (本子基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,900634,0.30%,300224,0.10%,0,0.00%,696672,0.23%,1897530,0.63%
AH22,76317990,中國信託新興市場0-5年期美元政府債券ETF基金 (本子基金有 一定 比重投資於非投資等級之高風險債券 且基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,54470038,0.28%,17463086,0.09%,0,0.00%,7635059,0.04%,79568183,0.41%
AH22,76318219,中國信託新興亞洲(不含中國)美元精選綜合債券ETF基金 (本子基金有一定比重投資於非投資等級之高風險債券且基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,21125737,0.35%,5432325,0.09%,0,0.00%,3100498,0.05%,29658560,0.49%
AH22,76348728,中國信託美國政府0至1年期債券ETF基金,0,0.00%,0,0.00%,0,0.00%,5679870,0.10%,3407919,0.06%,0,0.00%,1185791,0.02%,10273580,0.18%
AH22,76348733,中國信託10年期以上電信業美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,41296041,0.25%,14866593,0.09%,0,0.00%,5664739,0.03%,61827373,0.37%
AH22,76348749,中國信託20年期以上BBB級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,61245370,0.28%,17702379,0.08%,0,0.00%,8231947,0.04%,87179696,0.40%
AC21,76864997,中國信託2026年到期新興優先順位債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,27966973,0.60%,5593379,0.12%,0,0.00%,123360,0.00%,33683712,0.72%
AJ2,77553985,中國信託亞太實質收息多重資產基金 (本基金之配息來源可能為本金),464477,0.25%,61209,0.03%,0,0.00%,3345629,1.80%,464668,0.25%,0,0.00%,143076,0.08%,4479059,2.41%
AA2,88095895,中國信託越南機會基金,42594161,0.17%,17225074,0.07%,0,0.00%,504011731,2.00%,70561655,0.28%,0,0.00%,3477272,0.01%,637869893,2.53%
AH22,88134166,中國信託15年期以上新興市場美元主權低碳債券ETF基金 (本基金非屬環境、社會及治理相關主題基金),0,0.00%,0,0.00%,0,0.00%,5408099,0.30%,2884340,0.16%,0,0.00%,1108711,0.06%,9401150,0.52%
AH22,88134172,中國信託15年期以上已開發市場ESG投資級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,878319,0.28%,326927,0.10%,0,0.00%,284564,0.09%,1489810,0.47%
AH21,88134187,中國信託恒生中國高股息ETF基金 (本子基金之配息來源可能為收益平準金且基金並無保證收益及配息),143374190,0.35%,70855910,0.17%,85006150,0.21%,184633562,0.45%,65647492,0.16%,0,0.00%,32877800,0.08%,412382804,1.01%
AH11,88182265,中國信託臺灣ESG永續關鍵半導體ETF基金,17539248,0.09%,36308687,0.19%,17040256,0.09%,74757438,0.40%,6541281,0.04%,0,0.00%,16829111,0.09%,134935509,0.72%
AH11,88195183,中國信託特選小資高價30ETF基金,2395111,0.14%,5304488,0.31%,3396013,0.20%,6868669,0.40%,601004,0.04%,0,0.00%,1419529,0.08%,13192788,0.77%
AH11,88231049,中國信託臺灣綠能及電動車ETF基金 (本基金非屬環境、社會及治理相關主題基金),3069957,0.08%,7390965,0.18%,3772837,0.09%,16285437,0.40%,1424972,0.04%,0,0.00%,2293282,0.06%,26691776,0.66%
AJ2,88253351,中國信託科技趨勢多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),1527066,0.07%,4174,0.00%,0,0.00%,36731043,1.69%,5660332,0.26%,0,0.00%,131993,0.01%,44054608,2.02%
AH21,88261134,中國信託電池及儲能科技ETF基金,6132591,0.10%,1585556,0.03%,5613821,0.09%,54458843,0.90%,12101963,0.20%,0,0.00%,5379510,0.09%,74044642,1.22%
AJ2,88281188,中國信託 ESG 碳商機多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),421309,0.07%,21107,0.00%,0,0.00%,10174435,1.70%,1556092,0.26%,0,0.00%,123501,0.02%,12296444,2.06%
AH11,88319403,中國信託臺灣智慧50ETF基金,1849535,0.20%,2610228,0.28%,2022866,0.22%,3676909,0.40%,321736,0.03%,0,0.00%,1122772,0.12%,7558314,0.82%
AH21,88326299,中國信託特選金融及數據ETF基金,1439812,0.24%,197979,0.03%,2542685,0.43%,5348694,0.90%,1188590,0.20%,0,0.00%,1149974,0.19%,6782364,1.14%
AJ2,88346529,中國信託ESG金融收益多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),2532233,0.19%,81369,0.01%,0,0.00%,21854865,1.68%,3385140,0.26%,0,0.00%,172029,0.01%,28025636,2.15%
AH11,88398743,中國信託上櫃ESG 30 ETF基金,995825,0.16%,1722279,0.27%,1877027,0.30%,2512565,0.40%,219852,0.03%,0,0.00%,825328,0.13%,4398822,0.70%
AJ2,93108097,中國信託成長轉機多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),1951122,0.08%,11447,0.00%,0,0.00%,39545819,1.71%,6048188,0.26%,0,0.00%,155080,0.01%,47711656,2.06%
AH11,93150242,中國信託臺灣優選成長高股息ETF基金 (基金之配息來源可能為收益平準金 且 基金並無保證收益及配息),57683113,0.29%,85869697,0.43%,70299563,0.35%,59871576,0.30%,6985012,0.03%,0,0.00%,7885246,0.04%,147995081,0.74%
