類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AB2,38651312,柏瑞中國平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),57215,0.01%,128055,0.03%,0,0.00%,6594564,1.70%,969818,0.25%,0,0.00%,139040,0.04%,7888692,2.03%
AC23,42329391,柏瑞亞太非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,51046101,1.64%,8082601,0.26%,0,0.00%,249618,0.01%,59378320,1.91%
AE23,42383802,柏瑞環球多元資產基金 (本基金配息來源可能為本金),367853,0.04%,4404,0.00%,0,0.00%,11951615,1.24%,1402653,0.15%,0,0.00%,95571,0.01%,13822096,1.43%
AA2,42468457,柏瑞特別股息收益基金 (本基金配息來源可能為本金),3002542,0.01%,4005,0.00%,0,0.00%,630221021,1.80%,98042996,0.28%,0,0.00%,382950,0.00%,731653514,2.09%
AJ2,42551758,柏瑞多重資產特別收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),234474,0.00%,773,0.00%,0,0.00%,120706454,1.70%,19201335,0.27%,0,0.00%,200838,0.00%,140343874,1.97%
AA2,73678302,柏瑞中國A股量化精選基金,1117666,0.15%,900449,0.12%,0,0.00%,14982047,2.00%,2097466,0.28%,0,0.00%,160415,0.02%,19258043,2.57%
AC21,74715754,柏瑞2025目標到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,12773795,0.60%,2554757,0.12%,0,0.00%,73266,0.00%,15401818,0.72%
AC23,76306086,柏瑞新興邊境非投資等級債券基金 (本基金之配息來源可能為本金),5291,0.00%,0,0.00%,0,0.00%,16386623,1.70%,2602618,0.27%,0,0.00%,345872,0.04%,19340404,2.01%
AJ2,76547331,柏瑞新興動態多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),249905,0.07%,152844,0.04%,0,0.00%,5589906,1.47%,988395,0.26%,0,0.00%,218392,0.06%,7199442,1.89%
AC21,76886182,柏瑞ESG量化債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),1182681,0.01%,5934,0.00%,0,0.00%,219989400,1.33%,33180718,0.20%,0,0.00%,419317,0.00%,254778050,1.54%
AJ2,88110832,柏瑞ESG量化多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2606278,0.03%,1441293,0.02%,0,0.00%,140968891,1.70%,22444376,0.27%,0,0.00%,586517,0.01%,168047355,2.02%
AC21,88172061,柏瑞全球策略量化債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),434861,0.01%,2324,0.00%,0,0.00%,76306626,1.30%,11764206,0.20%,0,0.00%,274316,0.00%,88782333,1.51%
AA2,88194298,柏瑞ESG量化全球股票收益基金 (本基金配息來源可能為本金),1971662,0.07%,1541745,0.06%,0,0.00%,47396509,1.78%,7465458,0.28%,0,0.00%,295624,0.01%,58670998,2.20%
AJ2,88256272,柏瑞趨勢動態多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),3010100,0.04%,626191,0.01%,0,0.00%,120122217,1.57%,18972711,0.25%,0,0.00%,119585,0.00%,142850804,1.87%
AA2,88341812,柏瑞ESG減碳全球股票基金,0,0.00%,0,0.00%,0,0.00%,220193,0.01%,34252,0.00%,0,0.00%,2000,0.00%,256445,0.01%
AA1,81587889,復華復華基金,8198411,0.63%,11346469,0.88%,0,0.00%,20728964,1.60%,1813805,0.14%,0,0.00%,115430,0.01%,42203079,3.26%
AD1,73980446,復華貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,18252836,0.10%,9126436,0.05%,0,0.00%,609321,0.00%,27988593,0.15%
AA1,73998086,復華高成長基金,21965463,0.73%,31181662,1.04%,0,0.00%,47820992,1.60%,4483203,0.15%,0,0.00%,115460,0.00%,105566780,3.53%
AB1,17138818,復華傳家基金,8230306,0.67%,13207941,1.08%,0,0.00%,14677041,1.20%,1834623,0.15%,0,0.00%,143590,0.01%,38093501,3.11%
AD1,17597405,復華有利貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,3187204,0.10%,1593578,0.05%,0,0.00%,219718,0.01%,5000500,0.16%
AA1,17608487,復華數位經濟基金,32191270,0.67%,45652943,0.94%,0,0.00%,77339142,1.60%,6767186,0.14%,0,0.00%,115535,0.00%,162066076,3.35%
AB1,18035945,復華傳家二號基金,36036587,0.44%,58351706,0.71%,0,0.00%,98049273,1.20%,9804925,0.12%,0,0.00%,165950,0.00%,202408441,2.48%
AA1,18488279,復華中小精選基金,65867957,0.58%,95393789,0.83%,0,0.00%,182836145,1.60%,17140891,0.15%,0,0.00%,115865,0.00%,361354647,3.16%
AC21,14916692,復華全球債券基金 (本基金有一定比重得投資於非投資等級之高風險債券),968978,0.01%,7998,0.00%,0,0.00%,73949776,1.00%,11831983,0.16%,0,0.00%,352322,0.00%,87111057,1.18%
AB1,15742001,復華人生目標基金,38550909,0.74%,60471122,1.16%,0,0.00%,62517123,1.20%,6251720,0.12%,0,0.00%,160805,0.00%,167951679,3.22%
AB2,99034755,復華全球平衡基金 (本基金有相當比重投資於非投資等級之高風險債券),7761498,0.14%,4319587,0.08%,0,0.00%,80782638,1.47%,13703234,0.25%,0,0.00%,337230,0.01%,106904187,1.95%
AB1,99607599,復華神盾基金,14643166,0.52%,23961472,0.86%,0,0.00%,33478477,1.20%,2650376,0.10%,0,0.00%,173692,0.01%,74907183,2.69%
AE23,99985163,復華奧林匹克全球組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),540485,0.03%,6515,0.00%,0,0.00%,17285074,0.99%,2262019,0.13%,0,0.00%,116380,0.01%,20210473,1.16%
AA1,21759676,復華全方位基金,16459422,0.57%,23577446,0.82%,0,0.00%,46062805,1.60%,4030494,0.14%,0,0.00%,115560,0.00%,90245727,3.13%
AB2,48733658,復華亞太平衡基金 (本基金有相當比重投資於非投資等級之高風險債券),5705899,0.74%,2935959,0.38%,0,0.00%,11316819,1.47%,1384943,0.18%,0,0.00%,472672,0.06%,21816292,2.84%
AE22,48782931,復華全球債券組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),296614,0.02%,2122,0.00%,0,0.00%,14275995,0.98%,1740650,0.12%,0,0.00%,116340,0.01%,16431721,1.13%
AA2,48837540,復華亞太成長基金,24105945,1.06%,12077331,0.53%,0,0.00%,45651763,2.00%,5934726,0.26%,0,0.00%,770373,0.03%,88540138,3.88%
AG,48898525,復華全球資產證券化基金 (基金之配息來源可能為本金),2037709,0.19%,188392,0.02%,0,0.00%,17457961,1.60%,2727807,0.25%,0,0.00%,280722,0.03%,22692591,2.08%
AE23,48952512,復華奧林匹克全球優勢組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金且基金之配息來源可能為本金),1140387,0.03%,30597,0.00%,0,0.00%,35255635,0.96%,4770659,0.13%,0,0.00%,142981,0.00%,41340259,1.13%
AA2,10300441,復華全球大趨勢基金,16340308,0.21%,9201368,0.12%,0,0.00%,155071848,2.00%,20159337,0.26%,0,0.00%,355993,0.00%,201128854,2.59%
AA2,10374246,復華華人世紀基金,26568739,1.05%,17162346,0.68%,0,0.00%,45464053,1.80%,6567047,0.26%,0,0.00%,400860,0.02%,96163045,3.81%
AC21,25590496,復華全球短期收益基金 (本基金有一定比重得投資於非投資等級之高風險債券),237032,0.01%,2186,0.00%,0,0.00%,13290235,0.60%,3105361,0.14%,0,0.00%,190683,0.01%,16825497,0.76%
AE23,25620891,復華高益策略組合基金 (本基金主要係投資於持有非投資等級高風險債券之基金),1518025,0.07%,12473,0.00%,0,0.00%,28907397,1.37%,2947893,0.14%,0,0.00%,152840,0.01%,33538628,1.59%
AA2,25676249,復華全球原物料基金,7613658,0.69%,3142222,0.29%,0,0.00%,22019659,2.00%,2642361,0.24%,0,0.00%,403565,0.04%,35821465,3.25%
AE23,26204036,復華新興債股動力組合基金,107597,0.01%,865,0.00%,0,0.00%,9063648,1.17%,1086221,0.14%,0,0.00%,119796,0.02%,10378127,1.34%
AA2,26276235,復華大中華中小策略基金,27133718,1.21%,23503610,1.05%,0,0.00%,44821326,2.00%,5378563,0.24%,0,0.00%,643183,0.03%,101480400,4.53%
AC21,26305800,復華新興市場短期收益基金 (本基金有相當比重投資於非投資等級之高風險債券),96196,0.00%,0,0.00%,0,0.00%,27082948,0.99%,4378535,0.16%,0,0.00%,127534,0.00%,31685213,1.16%
AC23,26305816,復華新興市場非投資等級債券基金 (基金之配息來源可能為本金),1273,0.00%,0,0.00%,0,0.00%,31891266,1.35%,5905771,0.25%,0,0.00%,321435,0.01%,38119745,1.61%
AA2,26334404,復華東協世紀基金,667099,0.14%,363384,0.08%,0,0.00%,9377683,2.00%,1125325,0.24%,0,0.00%,284993,0.06%,11818484,2.52%
AH21,31835478,復華滬深300 A股基金,506688,0.05%,106755,0.01%,379253,0.04%,7205352,0.75%,960705,0.10%,0,0.00%,1764031,0.18%,10164278,1.06%
AC21,31901878,復華南非幣短期收益基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,8277919,1.00%,1324467,0.16%,0,0.00%,153443,0.02%,9755829,1.18%
AC21,31901899,復華南非幣長期收益基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,7975981,1.20%,1262864,0.19%,0,0.00%,166378,0.03%,9405223,1.41%
AC21,31939229,復華新興人民幣債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),15826,0.00%,0,0.00%,0,0.00%,8827883,1.20%,1839142,0.25%,0,0.00%,268493,0.04%,10951344,1.49%
AD2,31939240,復華人民幣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,1519797,0.40%,417945,0.11%,0,0.00%,101651,0.03%,2039393,0.54%
AA2,31980113,復華全球消費基金,4335387,0.66%,2447188,0.37%,0,0.00%,13136996,2.00%,1707807,0.26%,0,0.00%,319351,0.05%,21946729,3.34%
AA2,31980129,復華美國新星基金,6016748,0.42%,884220,0.06%,0,0.00%,28513574,2.00%,2138529,0.15%,0,0.00%,233654,0.02%,37786725,2.65%
AC21,38524294,復華新興人民幣短期收益基金 (本基金有相當比重投資於非投資等級之高風險債券),17114,0.00%,0,0.00%,0,0.00%,5472473,0.88%,995883,0.16%,0,0.00%,235190,0.04%,6720660,1.08%
AE23,38547000,復華全球戰略配置強基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),117943,0.01%,0,0.00%,0,0.00%,27446191,1.24%,3096147,0.14%,0,0.00%,96544,0.00%,30756825,1.39%
AB2,42303499,復華中國新經濟平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),6523181,0.58%,6274155,0.56%,0,0.00%,17298746,1.54%,2700771,0.24%,0,0.00%,360304,0.03%,33157157,2.95%
AA2,42303511,復華中國新經濟A股基金,52046276,0.72%,43214400,0.60%,0,0.00%,145209583,2.00%,18877241,0.26%,0,0.00%,1080158,0.01%,260427658,3.59%
AH23,42329863,復華恒生單日正向二倍基金,2114086,0.17%,0,0.00%,6451592,0.52%,11850605,0.95%,2120633,0.17%,0,0.00%,988764,0.08%,10622496,0.85%
AH23,42329879,復華恒生單日反向一倍基金,171735,0.09%,0,0.00%,124692,0.07%,1745613,0.95%,312368,0.17%,0,0.00%,658833,0.36%,2763857,1.50%
AA2,42400078,復華全球物聯網科技基金,26200685,0.39%,10373724,0.15%,0,0.00%,133982720,2.00%,17417749,0.26%,0,0.00%,372809,0.01%,188347687,2.81%
AE1,42450246,復華台灣智能基金,1017742,0.03%,458633,0.01%,0,0.00%,33473884,1.08%,3424993,0.11%,0,0.00%,124130,0.00%,38499382,1.24%
AH22,42529932,復華1至5年期非投資等級債券基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,17239760,0.29%,5878833,0.10%,0,0.00%,3584241,0.06%,26702834,0.45%
AH25,42529948,復華富時不動產證券化基金 (本基金之配息來源可能為收益平準金),3792553,0.05%,22281,0.00%,5039437,0.07%,21336912,0.30%,7112324,0.10%,0,0.00%,4192320,0.06%,31416953,0.44%
AH22,42529953,復華新興市場10年期以上債券基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,48628430,0.35%,13893838,0.10%,0,0.00%,7909636,0.06%,70431904,0.51%
AA2,72938499,復華亞太神龍科技基金,23893624,0.53%,12411176,0.27%,0,0.00%,90783373,2.00%,11801831,0.26%,0,0.00%,434423,0.01%,139324427,3.07%
AH11,72957164,復華富時台灣高股息低波動基金 (本基金之配息來源可能為收益平準金),1755512,0.14%,3311633,0.27%,2540178,0.21%,5565133,0.45%,432829,0.04%,0,0.00%,1044787,0.08%,9569716,0.77%
AC21,72953202,復華六年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,17544021,0.60%,3216406,0.11%,0,0.00%,106977,0.00%,20867404,0.71%
AC21,72966754,復華2024到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,33910295,0.60%,6216883,0.11%,0,0.00%,106964,0.00%,40234142,0.71%
AH22,73634804,復華中國5年期以上政策性金融債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,41856147,0.30%,16712254,0.12%,0,0.00%,7465298,0.05%,66033699,0.48%
AH22,73688934,復華15年期以上製藥業債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,10719476,0.37%,3173080,0.11%,0,0.00%,2124502,0.07%,16017058,0.56%
AH22,73688977,復華15年期以上能源業債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,1182536,0.40%,325187,0.11%,0,0.00%,760757,0.26%,2268480,0.77%
AH22,73689048,復華新興市場企業債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,62022943,0.33%,14290224,0.08%,0,0.00%,10389278,0.06%,86702445,0.46%
AH22,74424708,復華美國20年期以上公債ETF基金,0,0.00%,0,0.00%,0,0.00%,13332189,0.10%,7999312,0.06%,0,0.00%,2537312,0.02%,23868813,0.18%
AH22,74726020,復華1至5年期美元特選信用債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,43780765,0.25%,14009851,0.08%,0,0.00%,7471940,0.04%,65262556,0.37%
AH22,74726062,復華20年期以上A3級以上公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,10288094,0.39%,2922522,0.11%,0,0.00%,2057296,0.08%,15267912,0.57%
AH22,74726154,復華8年期以上次順位金融債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,455131,0.40%,125164,0.11%,0,0.00%,722562,0.64%,1302857,1.15%
AC21,73723952,復華十年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,82726197,0.85%,10705721,0.11%,0,0.00%,114500,0.00%,93546418,0.96%
AC21,75983138,復華六年到期優選新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,7034644,0.60%,1289700,0.11%,0,0.00%,112000,0.01%,8436344,0.72%
AC21,75983209,復華十年到期精選新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,19599454,0.83%,2597547,0.11%,0,0.00%,114850,0.00%,22311851,0.94%
AI2,76330641,復華美元非投資等級債券指數基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,39322419,0.70%,5617473,0.10%,0,0.00%,3158544,0.06%,48098436,0.86%
AI2,76330678,復華5至10年期投資等級債券指數基金,0,0.00%,0,0.00%,0,0.00%,19671799,0.50%,4152676,0.11%,0,0.00%,2444576,0.06%,26269051,0.67%
AI2,76330804,復華已開發國家300股票指數基金,5210186,0.05%,1566228,0.01%,10023635,0.09%,66869562,0.60%,11550681,0.10%,0,0.00%,6054816,0.05%,81227838,0.73%
AI2,76918620,復華美國標普500低波動指數基金,2135473,0.17%,18959,0.00%,2110408,0.17%,7536133,0.60%,2009629,0.16%,0,0.00%,922086,0.07%,10511872,0.84%
AI2,76918656,復華新興亞洲3至10年期美元債券指數基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,5174711,0.60%,1379906,0.16%,0,0.00%,1089553,0.13%,7644170,0.89%
AI2,76918662,復華新興市場3年期以上美元主權及類主權債券指數基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,10570074,0.60%,2818681,0.16%,0,0.00%,1141389,0.06%,14530144,0.82%
AH21,78744463,復華中國5G通信ETF基金,2457150,0.06%,1058983,0.03%,3186074,0.08%,35725555,0.90%,3969488,0.10%,0,0.00%,2633480,0.07%,42658582,1.07%
AA1,88122295,復華台灣好收益基金,34758066,0.49%,52554152,0.73%,0,0.00%,114608498,1.60%,7879332,0.11%,0,0.00%,87765,0.00%,209887813,2.93%
AA1,81594690,永豐永豐基金,3118279,0.30%,4389030,0.42%,0,0.00%,16811808,1.60%,1578400,0.15%,0,0.00%,228744,0.02%,26126261,2.48%
AD1,73982015,永豐貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,8897455,0.07%,6083169,0.05%,0,0.00%,554770,0.00%,15535394,0.12%
AA1,73992013,永豐領航科技基金,2501538,0.30%,3506512,0.42%,0,0.00%,14618810,1.75%,1503481,0.18%,0,0.00%,175160,0.02%,22305501,2.67%
AA1,13998344,永豐中小基金,2323199,0.36%,3437574,0.54%,0,0.00%,10192091,1.60%,955347,0.15%,0,0.00%,207742,0.03%,17115953,2.69%
AB1,14706582,永豐趨勢平衡基金,963500,0.16%,1123180,0.19%,0,0.00%,7019590,1.20%,701792,0.12%,0,0.00%,185001,0.03%,9993063,1.71%
AA2,48890039,永豐主流品牌基金,195399,0.07%,64845,0.02%,0,0.00%,5515826,2.00%,716902,0.26%,0,0.00%,207543,0.08%,6700515,2.43%
AA2,25599877,永豐亞洲民生消費基金,391473,0.18%,0,0.00%,0,0.00%,4448105,2.00%,578115,0.26%,0,0.00%,1427713,0.64%,6845406,3.08%
AE22,26304859,永豐新興市場及非投資等級雙債組合基金 (本基金主要投資於高風險非投資等級債券基金且基金之配息來源可能為本金),23238,0.01%,0,0.00%,0,0.00%,2564135,1.10%,326148,0.14%,0,0.00%,170900,0.07%,3084421,1.32%
AH11,26332314,永豐臺灣加權ETF基金,100992,0.08%,117383,0.09%,32426,0.03%,400910,0.32%,43708,0.03%,0,0.00%,613335,0.49%,1243902,0.99%
AA2,31812778,永豐中國經濟建設基金,933282,0.12%,150508,0.02%,0,0.00%,13649215,1.80%,1971261,0.26%,0,0.00%,1493707,0.20%,18197973,2.40%
AC21,31909604,永豐新興市場企業債券基金 (本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金),22611,0.01%,0,0.00%,0,0.00%,5377024,1.60%,873018,0.26%,0,0.00%,223502,0.07%,6496155,1.93%
AI2,31977594,永豐滬深300紅利指數基金,2715146,0.13%,0,0.00%,0,0.00%,20578893,1.00%,4526927,0.22%,0,0.00%,2754899,0.13%,30575865,1.49%
AD2,42267711,永豐人民幣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,1466367,0.40%,366312,0.10%,0,0.00%,271187,0.07%,2103866,0.57%
AE23,72955567,永豐全球多元入息基金 (本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),1302903,0.64%,4193,0.00%,0,0.00%,2552765,1.24%,306875,0.15%,0,0.00%,221790,0.11%,4388526,2.14%
AH22,75981027,永豐10年期以上美元A級公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,22021517,0.20%,6737240,0.06%,0,0.00%,2914888,0.03%,31673645,0.29%
AH22,76340768,永豐1至3年期美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,297303,0.11%,243214,0.09%,0,0.00%,148879,0.06%,689396,0.25%
AH22,76340774,永豐20年期以上美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,122703,0.11%,100372,0.09%,0,0.00%,97445,0.09%,320520,0.29%
AH21,76340789,永豐美國大型500股票ETF基金,371693,0.24%,0,0.00%,621446,0.41%,532682,0.35%,319532,0.21%,0,0.00%,578632,0.38%,1181093,0.78%
AA1,77074486,永豐臺灣ESG永續優選基金,230478,0.05%,241234,0.05%,0,0.00%,5271953,1.20%,526865,0.12%,0,0.00%,94905,0.02%,6365435,1.45%
AH21,88171696,永豐中國科技50大ETF基金,714121,0.24%,0,0.00%,1992869,0.67%,2681987,0.90%,357434,0.12%,0,0.00%,624077,0.21%,2384750,0.80%
AH11,88171719,永豐台灣ESG永續優質ETF基金,9061564,0.14%,13667932,0.21%,3655157,0.06%,16298711,0.25%,1955689,0.03%,0,0.00%,3856412,0.06%,41185151,0.63%
AH21,88172098,永豐美國科技ETF基金,91636,0.03%,0,0.00%,41040,0.01%,1104525,0.35%,662642,0.21%,0,0.00%,715658,0.23%,2533421,0.80%
AH11,88255098,永豐台灣智能車供應鏈ETF基金,1904932,0.06%,3110139,0.10%,1027226,0.03%,11871951,0.40%,1038637,0.03%,0,0.00%,1961414,0.07%,18859847,0.64%
AH11,88313702,永豐台灣優選入息存股ETF基金,3612364,0.27%,3903604,0.30%,4054540,0.31%,3725677,0.28%,328719,0.02%,0,0.00%,1226905,0.09%,8742729,0.66%
AA2,88321772,永豐ESG全球數位基礎建設基金 (本基金配息來源可能為本金),3635237,0.12%,0,0.00%,0,0.00%,24159693,0.80%,3488595,0.12%,0,0.00%,108906,0.00%,31392431,1.04%
AD1,80907786,中國信託華盈貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,26048681,0.10%,10419477,0.04%,0,0.00%,884851,0.00%,37353009,0.14%
AA1,48893417,中國信託台灣活力基金,2438936,0.63%,4361372,1.13%,0,0.00%,6194977,1.60%,580781,0.15%,0,0.00%,113361,0.03%,13689427,3.54%
AB2,42443702,中國信託樂齡收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),497675,0.20%,26528,0.01%,0,0.00%,4332419,1.70%,688093,0.27%,0,0.00%,115678,0.05%,5660393,2.22%
AC21,42522924,中國信託六年到期新興主權債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,25427684,0.60%,5085546,0.12%,0,0.00%,113000,0.00%,30626230,0.72%
AC21,72957447,中國信託2024年到期新興主權債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,48519367,0.60%,9703871,0.12%,0,0.00%,121358,0.00%,58344596,0.72%
AA2,72964670,中國信託智慧城市建設基金,135443,0.07%,20835,0.01%,0,0.00%,4024100,2.00%,543258,0.27%,0,0.00%,113301,0.06%,4836937,2.41%
AH23,73680567,中國信託MSCI中國外資自由投資50不含A及B股單日正向2倍ETF基金,5801472,0.35%,0,0.00%,2524111,0.15%,16499932,0.99%,3333320,0.20%,0,0.00%,5609659,0.34%,28720272,1.72%
AH21,73680588,中國信託MSCI中國外資自由投資50不含A及B股ETF基金,4049318,0.08%,1649247,0.03%,6557780,0.12%,52722580,0.99%,9585920,0.18%,0,0.00%,5249929,0.10%,66699214,1.25%
AH22,74707446,中國信託10年期以上高評級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,111815274,0.20%,44726111,0.08%,0,0.00%,14662597,0.03%,171203982,0.31%
AH22,74707494,中國信託10年期以上優先順位金融債券ETF基金,0,0.00%,0,0.00%,0,0.00%,115286461,0.20%,34585941,0.06%,0,0.00%,15045432,0.03%,164917834,0.29%
AH22,75959067,中國信託美國政府20年期以上債券ETF基金,0,0.00%,0,0.00%,0,0.00%,7548228,0.08%,5661195,0.06%,0,0.00%,1391148,0.01%,14600571,0.15%
AH22,76317984,中國信託美國高評級市政債券ETF基金,0,0.00%,0,0.00%,0,0.00%,876833,0.30%,292272,0.10%,0,0.00%,647210,0.22%,1816315,0.62%
AH22,76317990,中國信託新興市場0-5年期美元政府債券ETF基金 (本基金有一定比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,63682162,0.26%,19726357,0.08%,0,0.00%,6849853,0.03%,90258372,0.37%
AH22,76318219,中國信託新興亞洲(不含中國)美元精選綜合債券ETF基金 (本基金有一定比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,18078091,0.35%,4648653,0.09%,0,0.00%,2695322,0.05%,25422066,0.49%
AH22,76348728,中國信託美國政府0至1年期債券ETF基金,0,0.00%,0,0.00%,0,0.00%,657845,0.10%,394712,0.06%,0,0.00%,319693,0.05%,1372250,0.21%
AH22,76348733,中國信託10年期以上電信業美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,36882602,0.25%,13277760,0.09%,0,0.00%,5097282,0.03%,55257644,0.37%
AH22,76348749,中國信託20年期以上BBB級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,39647242,0.30%,11894181,0.09%,0,0.00%,5422268,0.04%,56963691,0.43%
AC21,76864997,中國信託2026年到期新興優先順位債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,27741136,0.60%,5548234,0.12%,0,0.00%,113417,0.00%,33402787,0.72%
AJ2,77553985,中國信託亞太實質收息多重資產基金 (本基金之配息來源可能為本金),371767,0.12%,96820,0.03%,0,0.00%,5583659,1.80%,775518,0.25%,0,0.00%,125302,0.04%,6953066,2.24%
AA2,88095895,中國信託越南機會基金,35238460,0.18%,7953567,0.04%,0,0.00%,391875004,2.00%,54889334,0.28%,0,0.00%,1259028,0.01%,491215393,2.51%
AH22,88134166,中國信託15年期以上新興市場美元主權低碳債券ETF基金 (本基金非屬環境、社會及治理相關主題基金),0,0.00%,0,0.00%,0,0.00%,2513950,0.30%,1340769,0.16%,0,0.00%,508657,0.06%,4363376,0.52%
AH22,88134172,中國信託15年期以上已開發市場ESG投資級美元公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,1093935,0.40%,382869,0.14%,0,0.00%,269599,0.10%,1746403,0.64%
AH21,88134187,中國信託恒生中國高股息ETF基金,132196446,0.53%,92324499,0.37%,37008115,0.15%,112924218,0.45%,40150835,0.16%,0,0.00%,26772084,0.11%,367359967,1.46%
AH11,88182265,中國信託臺灣ESG永續關鍵半導體ETF基金,16841081,0.10%,7047132,0.04%,19376309,0.12%,67162571,0.40%,5876730,0.03%,0,0.00%,14170499,0.08%,91721704,0.55%
AH11,88195183,中國信託特選小資高價30ETF基金,3630502,0.14%,4421337,0.17%,2851388,0.11%,10248564,0.40%,896746,0.03%,0,0.00%,1710559,0.07%,18056320,0.70%
AH11,88231049,中國信託臺灣綠能及電動車ETF基金 (本基金非屬環境、社會及治理相關主題基金),2602745,0.05%,4560517,0.09%,1784746,0.03%,20432981,0.40%,1787887,0.04%,0,0.00%,2651576,0.05%,30250960,0.59%
AJ2,88253351,中國信託科技趨勢多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),2328512,0.07%,8265,0.00%,0,0.00%,52833926,1.68%,8174523,0.26%,0,0.00%,113134,0.00%,63458360,2.02%
