類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AA2,10300441,復華全球大趨勢基金,39064790,0.47%,6798460,0.08%,0,0.00%,150617680,1.83%,19580280,0.24%,0,0.00%,204858,0.00%,216266068,2.63%
AA2,10374246,復華華人世紀基金,115430717,1.95%,34079427,0.58%,0,0.00%,97333773,1.65%,14059301,0.24%,0,0.00%,280837,0.00%,261184055,4.42%
AC21,25590496,復華全球短期收益基金 (本基金有一定比重得投資於非投資等級之高風險債券),1782960,0.08%,3944,0.00%,0,0.00%,11744151,0.55%,2740315,0.13%,0,0.00%,112465,0.01%,16383835,0.77%
AE23,25620891,復華高益策略組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),420164,0.03%,1887,0.00%,0,0.00%,18293859,1.23%,1911408,0.13%,0,0.00%,137862,0.01%,20765180,1.39%
AA2,25676249,復華全球原物料基金,5443050,1.09%,999400,0.20%,0,0.00%,9109786,1.83%,1093170,0.22%,0,0.00%,303952,0.06%,16949358,3.41%
AE23,26204036,復華新興債股動力組合基金,320217,0.03%,95802,0.01%,0,0.00%,11027763,1.05%,1345534,0.13%,0,0.00%,117395,0.01%,12906711,1.23%
AA2,26276235,復華大中華中小策略基金,10108684,0.98%,6539129,0.64%,0,0.00%,18815076,1.83%,2257805,0.22%,0,0.00%,322291,0.03%,38042985,3.70%
AC21,26305800,復華新興市場短期收益基金 (本基金有相當比重投資於非投資等級之高風險債券),102969,0.01%,0,0.00%,0,0.00%,8982514,0.91%,1437195,0.15%,0,0.00%,95347,0.01%,10618025,1.08%
AC23,26305816,復華新興市場非投資等級債券基金 (基金之配息來源可能為本金),49698,0.01%,0,0.00%,0,0.00%,6330908,1.24%,1172387,0.23%,0,0.00%,217651,0.04%,7770644,1.52%
AA2,26334404,復華東協世紀基金,626281,0.15%,253481,0.06%,0,0.00%,7585295,1.83%,910226,0.22%,0,0.00%,137018,0.03%,9512301,2.30%
AH21,31835478,復華滬深300 A股基金,426824,0.05%,178650,0.02%,2262884,0.29%,5416404,0.69%,722181,0.09%,0,0.00%,1417470,0.18%,5898645,0.75%
AC21,31901878,復華南非幣短期收益基金 (本基金有一定比重得投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,6373177,0.91%,1019708,0.15%,0,0.00%,151143,0.02%,7544028,1.08%
AC21,31901899,復華南非幣長期收益基金 (本基金有一定比重得投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,7382504,1.10%,1168897,0.17%,0,0.00%,149132,0.02%,8700533,1.29%
AA2,31980113,復華全球消費基金,10304273,1.06%,6047819,0.62%,0,0.00%,17777149,1.83%,2311040,0.24%,0,0.00%,192964,0.02%,36633245,3.77%
AA2,31980129,復華美國新星基金,15442716,0.43%,1915856,0.05%,0,0.00%,66022860,1.83%,4951714,0.14%,0,0.00%,133886,0.00%,88467032,2.45%
AE23,38547000,復華全球戰略配置強基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金),350634,0.02%,28863,0.00%,0,0.00%,19720950,1.18%,2142941,0.13%,0,0.00%,85574,0.01%,22328962,1.33%
AB2,42303499,復華中國新經濟平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),14883870,1.47%,3969683,0.39%,0,0.00%,14881766,1.46%,2232258,0.22%,0,0.00%,185696,0.02%,36153273,3.56%
AA2,42303511,復華中國新經濟A股基金,37375384,0.90%,13292983,0.32%,0,0.00%,75813290,1.83%,9855730,0.24%,0,0.00%,583276,0.01%,136920663,3.31%
AH23,42329863,復華恒生單日正向二倍基金,4006258,0.12%,0,0.00%,9091631,0.28%,28664104,0.87%,5129379,0.16%,0,0.00%,1936940,0.06%,30645050,0.93%
AH23,42329879,復華恒生單日反向一倍基金,158080,0.07%,0,0.00%,202118,0.08%,2096159,0.87%,375114,0.16%,0,0.00%,622289,0.26%,3049524,1.26%
AA2,42400078,復華全球物聯網科技基金,143401380,1.09%,39138815,0.30%,0,0.00%,240176006,1.83%,31222873,0.24%,0,0.00%,133032,0.00%,454072106,3.46%
AE1,42450246,復華台灣智能基金,588080,0.01%,229518,0.00%,0,0.00%,66330111,0.87%,7648572,0.10%,0,0.00%,113764,0.00%,74910045,0.99%
AH22,42529932,復華1至5年期非投資等級債券基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,11592059,0.27%,3864025,0.09%,0,0.00%,2380031,0.06%,17836115,0.42%
AH25,42529948,復華富時不動產證券化基金 (基金之配息來源可能為收益平準金),30733254,0.08%,165001,0.00%,24906201,0.07%,86885464,0.23%,27803358,0.07%,0,0.00%,18524865,0.05%,139205741,0.37%
AH22,42529953,復華新興市場10年期以上債券基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,49855214,0.32%,14244368,0.09%,0,0.00%,7753469,0.05%,71853051,0.46%
AA2,72938499,復華亞太神龍科技基金,77159778,1.05%,35484210,0.48%,0,0.00%,135041569,1.83%,17555413,0.24%,0,0.00%,346711,0.00%,265587681,3.60%
AH11,72957164,復華富時台灣高股息低波動基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),6266908,0.17%,12907359,0.34%,9949109,0.27%,11990452,0.32%,1199044,0.03%,0,0.00%,1910269,0.05%,24324923,0.65%
AH22,73688934,復華15年期以上製藥業債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,9514113,0.37%,2616378,0.10%,0,0.00%,1840713,0.07%,13971204,0.54%
AH22,73688977,復華15年期以上能源業債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,1101589,0.37%,302952,0.10%,0,0.00%,698526,0.23%,2103067,0.70%
AH22,73689048,復華新興市場企業債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,55210035,0.23%,13250416,0.05%,0,0.00%,8924896,0.04%,77385347,0.32%
AH22,74424708,復華美國20年期以上公債ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,24175421,0.09%,12087701,0.05%,0,0.00%,4107715,0.02%,40370837,0.15%
AH22,74726020,復華1至5年期美元特選信用債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,32660381,0.23%,10451316,0.07%,0,0.00%,5428905,0.04%,48540602,0.34%
AH22,74726062,復華20年期以上A3級以上公司債券ETF基金 (基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,39735276,0.19%,12087302,0.06%,0,0.00%,6537060,0.03%,58359638,0.28%
AC21,73723952,復華十年到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,69576941,0.78%,9004074,0.10%,0,0.00%,109453,0.00%,78690468,0.88%
AC21,75983209,復華十年到期精選新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,16870986,0.76%,2235914,0.10%,0,0.00%,109350,0.00%,19216250,0.86%
AI2,76330641,復華美元非投資等級債券指數基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,37645761,0.64%,5377990,0.09%,0,0.00%,2887075,0.05%,45910826,0.78%
AI2,76330678,復華5至10年期投資等級債券指數基金,0,0.00%,0,0.00%,0,0.00%,108420953,0.46%,17347340,0.07%,0,0.00%,11318040,0.05%,137086333,0.58%
AI2,76330804,復華已開發國家300股票指數基金,8465250,0.03%,1844495,0.01%,15348529,0.05%,159380875,0.55%,26563494,0.09%,0,0.00%,13786422,0.05%,194692007,0.67%
AI2,76918620,復華美國標普500低波動指數基金,1258366,0.21%,2959,0.00%,866687,0.15%,3238910,0.55%,863719,0.15%,0,0.00%,646558,0.11%,5143825,0.87%
AI2,76918656,復華新興亞洲3至10年期美元債券指數基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,8223299,0.55%,2192858,0.15%,0,0.00%,1000228,0.07%,11416385,0.76%
AI2,76918662,復華新興市場3年期以上美元主權及類主權債券指數基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,17327402,0.55%,3443780,0.11%,0,0.00%,1572924,0.05%,22344106,0.71%
AH21,78744463,復華中國5G通信ETF基金,5791687,0.19%,2013796,0.06%,16388764,0.53%,25534930,0.82%,2837211,0.09%,0,0.00%,1748772,0.06%,21537632,0.69%
AA1,88122295,復華台灣好收益基金,13207129,0.36%,22318145,0.61%,0,0.00%,53806821,1.46%,4035529,0.11%,0,0.00%,96396,0.00%,93464020,2.54%
AH21,88391777,復華美國標普500成長ETF基金,12593802,0.11%,9601,0.00%,14448127,0.12%,42773896,0.37%,11762824,0.10%,0,0.00%,7321236,0.06%,60013232,0.51%
AH11,88399314,復華台灣科技優息ETF基金 (基金之配息來源可能為收益平準金且本基金並無保證收益及配息),236272241,0.14%,544581250,0.32%,418592797,0.25%,468499864,0.27%,46850048,0.03%,0,0.00%,55527388,0.03%,933137994,0.55%
AC21,93151024,復華三至八年機動到期A級債券美元基金,0,0.00%,0,0.00%,0,0.00%,4552462,0.46%,1092595,0.11%,0,0.00%,109594,0.01%,5754651,0.58%
AC21,93151045,復華二年半至五年機動到期A級債券美元基金,0,0.00%,0,0.00%,0,0.00%,3338399,0.46%,801215,0.11%,0,0.00%,109597,0.02%,4249211,0.58%
AC21,93151066,復華三至八年機動到期A級債券台幣基金,0,0.00%,0,0.00%,0,0.00%,13168093,0.46%,3160360,0.11%,0,0.00%,107070,0.00%,16435523,0.57%
AA1,93212009,復華台灣科技高股息基金 (本基金並無保證收益及配息),19048885,0.29%,36142366,0.54%,0,0.00%,97439965,1.46%,7400147,0.11%,0,0.00%,111047,0.00%,160142410,2.41%
AH21,93220253,復華日本護城河優勢龍頭企業ETF基金,5138782,0.11%,0,0.00%,4394869,0.10%,25221287,0.55%,6305308,0.14%,0,0.00%,3636291,0.08%,35906799,0.78%
AA1,81594690,永豐永豐基金,5510622,0.39%,8407254,0.60%,0,0.00%,20480144,1.45%,1931722,0.14%,0,0.00%,204668,0.01%,36534410,2.60%
AD1,73982015,永豐貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,20158219,0.06%,12433976,0.04%,0,0.00%,808491,0.00%,33400686,0.11%
AA1,73992013,永豐領航科技基金,3073234,0.40%,4746197,0.62%,0,0.00%,12201451,1.60%,1254850,0.16%,0,0.00%,155838,0.02%,21431570,2.81%
AA1,13998344,永豐中小基金,4384236,0.48%,6669582,0.72%,0,0.00%,13498279,1.46%,1265301,0.14%,0,0.00%,187542,0.02%,26004940,2.82%
AB1,14706582,永豐趨勢平衡基金,1216515,0.26%,1922606,0.41%,0,0.00%,5210231,1.10%,520877,0.11%,0,0.00%,162129,0.03%,9032358,1.90%
AA2,48890039,永豐主流品牌基金,254922,0.10%,67350,0.03%,0,0.00%,4735090,1.83%,615408,0.24%,0,0.00%,206304,0.08%,5879074,2.27%
AA2,25599877,永豐亞洲民生消費基金,280076,0.14%,249802,0.13%,0,0.00%,3610960,1.83%,469283,0.24%,0,0.00%,1128578,0.57%,5738699,2.91%
AE22,26304859,永豐新興市場及非投資等級雙債組合基金 (本基金主要投資於高風險非投資等級債券基金且基金之配息來源可能為本金),1870,0.00%,0,0.00%,0,0.00%,1968933,1.01%,250295,0.13%,0,0.00%,158510,0.08%,2379608,1.22%
AH11,26332314,永豐臺灣加權ETF基金,9436,0.01%,15305,0.01%,0,0.00%,522968,0.29%,57054,0.03%,0,0.00%,573943,0.32%,1178706,0.66%
AA2,31812778,永豐中國經濟建設基金,385123,0.07%,308197,0.06%,0,0.00%,9127599,1.65%,1318134,0.24%,0,0.00%,1279383,0.23%,12418436,2.24%
AC21,31909604,永豐新興市場企業債券基金 (本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金),7076,0.00%,0,0.00%,0,0.00%,3956450,1.46%,642239,0.24%,0,0.00%,204170,0.08%,4809935,1.78%
AI2,31977594,永豐滬深300紅利指數基金,511472,0.03%,96643,0.01%,0,0.00%,14346151,0.92%,3155774,0.20%,0,0.00%,2416882,0.15%,20526922,1.31%
AE23,72955567,永豐全球多元入息基金 (本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),52060,0.04%,1263,0.00%,0,0.00%,1640676,1.15%,194979,0.14%,0,0.00%,202070,0.14%,2091048,1.47%
AH22,75981027,永豐10年期以上美元A級公司債券ETF基金,0,0.00%,0,0.00%,0,0.00%,23457437,0.18%,7037119,0.05%,0,0.00%,3361926,0.03%,33856482,0.26%
AH22,76340768,永豐1至3年期美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,294535,0.10%,240970,0.08%,0,0.00%,151868,0.05%,687373,0.23%
AH22,76340774,永豐20年期以上美國公債ETF基金,0,0.00%,0,0.00%,0,0.00%,15560534,0.09%,8942180,0.05%,0,0.00%,2432630,0.01%,26935344,0.16%
AH21,76340789,永豐美國大型500股票ETF基金,2682102,0.08%,4161,0.00%,4034743,0.12%,9361401,0.28%,6373731,0.19%,0,0.00%,1956857,0.06%,16343509,0.49%
AA1,77074486,永豐臺灣ESG永續優選基金,426446,0.11%,638308,0.17%,0,0.00%,4160172,1.10%,415720,0.11%,0,0.00%,89063,0.02%,5729709,1.51%
AH21,88171696,永豐中國科技50大ETF基金,6838203,0.14%,2569551,0.05%,13551347,0.27%,38403324,0.76%,5545533,0.11%,0,0.00%,2324063,0.05%,42129327,0.83%
AH11,88171719,永豐台灣ESG永續優質ETF基金,6112498,0.11%,11897534,0.22%,6307144,0.11%,12747972,0.23%,1527081,0.03%,0,0.00%,2959367,0.05%,28937308,0.52%
AH21,88172098,永豐美國科技ETF基金,186530,0.08%,2336,0.00%,40488,0.02%,756132,0.32%,453626,0.19%,0,0.00%,658637,0.28%,2016773,0.85%
AH11,88255098,永豐台灣智能車供應鏈ETF基金,1093749,0.07%,1712872,0.11%,2746272,0.17%,5824582,0.37%,576555,0.04%,0,0.00%,1316801,0.08%,7778287,0.49%
AH11,88313702,永豐台灣優選入息存股ETF基金,4430730,0.11%,9927095,0.24%,8850368,0.22%,16455904,0.41%,1273893,0.03%,0,0.00%,2114606,0.05%,25351860,0.62%
AA2,88321772,永豐ESG全球數位基礎建設基金 (本基金配息來源可能為本金),1364352,0.16%,258181,0.03%,0,0.00%,13899289,1.65%,2005435,0.24%,0,0.00%,159566,0.02%,17686823,2.10%
AC21,88396169,永豐全球基礎建設及公用事業投資等級債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,5865765,1.10%,1123199,0.21%,0,0.00%,119935,0.02%,7108899,1.33%
AH11,93104629,永豐台灣ESG低碳高息40ETF基金,9960116,0.15%,22057135,0.33%,15849157,0.24%,22426926,0.34%,2109984,0.03%,0,0.00%,2980260,0.05%,43685264,0.66%
AC21,93149463,永豐四年到期美國優質投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,5039301,0.46%,1208960,0.11%,0,0.00%,119840,0.01%,6368101,0.58%
AJ2,93216531,永豐創新醫療多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),777149,0.07%,4990,0.00%,0,0.00%,18062827,1.60%,2675356,0.24%,0,0.00%,201668,0.02%,21721990,1.93%
AH22,513624,永豐15年期以上ESG投資等級美元銀行債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,6529111,0.32%,2238437,0.11%,0,0.00%,1503316,0.07%,10270864,0.50%
AC21,527444,永豐三至六年機動到期成熟市場優先順位投資級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,35076385,3.09%,1245670,0.11%,0,0.00%,117767,0.01%,36439822,3.21%
AD1,80907786,中國信託華盈貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,49152186,0.09%,19660871,0.04%,0,0.00%,1784577,0.00%,70597634,0.13%
AA1,48893417,中國信託台灣活力基金,1039663,0.23%,1847397,0.40%,0,0.00%,6745355,1.46%,632374,0.14%,0,0.00%,111063,0.02%,10375852,2.25%
AB2,42443702,中國信託樂齡收益平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),107178,0.05%,10734,0.00%,0,0.00%,3643073,1.56%,578600,0.25%,0,0.00%,111458,0.05%,4451043,1.90%
AA2,72964670,中國信託智慧城市建設基金,101404,0.05%,181,0.00%,0,0.00%,3532108,1.83%,476837,0.25%,0,0.00%,115337,0.06%,4225867,2.19%
AH23,73680567,中國信託MSCI中國外資自由投資50不含A及B股單日正向2倍ETF基金,18124727,0.18%,150653,0.00%,18484935,0.19%,83542794,0.85%,18096388,0.18%,0,0.00%,8331178,0.08%,109760805,1.11%
AH21,73680588,中國信託MSCI中國外資自由投資50不含A及B股ETF基金,12888972,0.16%,6374342,0.08%,28307658,0.35%,73123311,0.91%,13295150,0.16%,0,0.00%,6549453,0.08%,83923570,1.04%
AH22,74707446,中國信託10年期以上高評級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,215905325,0.18%,86362134,0.07%,0,0.00%,27632670,0.02%,329900129,0.28%
AH22,74707494,中國信託10年期以上優先順位金融債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,172517629,0.18%,51755300,0.05%,0,0.00%,22158082,0.02%,246431011,0.26%
AH22,75959067,中國信託美國政府20年期以上債券ETF基金,0,0.00%,0,0.00%,0,0.00%,32507693,0.06%,21587293,0.04%,0,0.00%,4537552,0.01%,58632538,0.10%
AH22,76317984,中國信託美國高評級市政債券ETF基金 (本子基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,661354,0.27%,220456,0.09%,0,0.00%,616604,0.26%,1498414,0.62%
AH22,76317990,中國信託新興市場0-5年期美元政府債券ETF基金 (本子基金有 一定 比重投資於非投資等級之高風險債券 且基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,45420741,0.26%,14599540,0.08%,0,0.00%,6380249,0.04%,66400530,0.37%
AH22,76318219,中國信託新興亞洲(不含中國)美元精選綜合債券ETF基金 (本子基金有一定比重投資於非投資等級之高風險債券且基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,15231283,0.32%,3916614,0.08%,0,0.00%,2322409,0.05%,21470306,0.45%
AH22,76348728,中國信託美國政府0至1年期債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,6303749,0.09%,3782251,0.05%,0,0.00%,1228484,0.02%,11314484,0.16%
AH22,76348733,中國信託10年期以上電信業美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,41141025,0.23%,14810776,0.08%,0,0.00%,5622474,0.03%,61574275,0.34%
AH22,76348749,中國信託20年期以上BBB級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,63663433,0.26%,18189549,0.07%,0,0.00%,8441058,0.03%,90294040,0.36%
AC21,76864997,中國信託2026年到期新興優先順位債券基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,24263022,0.55%,4852607,0.11%,0,0.00%,115299,0.00%,29230928,0.66%
AJ2,77553985,中國信託亞太實質收息多重資產基金 (本基金之配息來源可能為本金),446157,0.31%,155074,0.11%,0,0.00%,2396430,1.65%,332834,0.23%,0,0.00%,122845,0.08%,3453340,2.37%
AA2,88095895,中國信託越南機會基金,53501607,0.28%,22314937,0.12%,0,0.00%,348891574,1.83%,49061838,0.26%,0,0.00%,1959068,0.01%,475729024,2.49%
AH22,88134166,中國信託15年期以上新興市場美元主權低碳債券ETF基金 (本基金非屬環境、社會及治理相關主題基金),0,0.00%,0,0.00%,0,0.00%,6068085,0.27%,3236313,0.15%,0,0.00%,1192805,0.05%,10497203,0.47%
AH22,88134172,中國信託15年期以上已開發市場ESG投資級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,602943,0.18%,241181,0.07%,0,0.00%,262923,0.08%,1107047,0.34%
AH21,88134187,中國信託恒生中國高股息ETF基金 (本子基金之配息來源可能為收益平準金且基金並無保證收益及配息),93808775,0.25%,41128942,0.11%,41814738,0.11%,154317610,0.41%,54868489,0.15%,0,0.00%,24660596,0.07%,326969674,0.87%
AH11,88182265,中國信託臺灣ESG永續關鍵半導體ETF基金,14652141,0.07%,24985705,0.13%,19695541,0.10%,72598468,0.37%,6352364,0.03%,0,0.00%,16519231,0.08%,115412368,0.58%
AH11,88195183,中國信託特選小資高價30ETF基金,3843706,0.14%,5936243,0.22%,3810409,0.14%,9703318,0.37%,849037,0.03%,0,0.00%,1602915,0.06%,18124810,0.68%
AH11,88231049,中國信託臺灣綠能及電動車ETF基金 (本基金非屬環境、社會及治理相關主題基金),2831293,0.07%,5658369,0.15%,2275412,0.06%,14093689,0.37%,1233193,0.03%,0,0.00%,2032746,0.05%,23573878,0.61%
AJ2,88253351,中國信託科技趨勢多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),528291,0.02%,797,0.00%,0,0.00%,40678635,1.54%,6260150,0.24%,0,0.00%,124287,0.00%,47592160,1.81%
AH21,88261134,中國信託電池及儲能科技ETF基金,5915616,0.13%,1124926,0.03%,3913779,0.09%,36887045,0.82%,8197114,0.18%,0,0.00%,4052276,0.09%,52263198,1.17%
AJ2,88281188,中國信託 ESG 碳商機多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),259586,0.06%,43882,0.01%,0,0.00%,6478515,1.56%,990834,0.24%,0,0.00%,115319,0.03%,7888136,1.90%
AH11,88319403,中國信託臺灣智慧50ETF基金,2312896,0.16%,5044709,0.35%,2553772,0.18%,5219495,0.37%,456699,0.03%,0,0.00%,1255099,0.09%,11735126,0.82%
AH21,88326299,中國信託特選金融及數據ETF基金,1509268,0.19%,160158,0.02%,1830061,0.23%,6493812,0.82%,1443060,0.18%,0,0.00%,1069416,0.14%,8845653,1.12%
AJ2,88346529,中國信託ESG金融收益多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),1636225,0.12%,182141,0.01%,0,0.00%,20902707,1.54%,3233474,0.24%,0,0.00%,146047,0.01%,26100594,1.92%
AH11,88398743,中國信託上櫃ESG 30 ETF基金,690170,0.10%,1618289,0.24%,1056898,0.15%,2505706,0.37%,219233,0.03%,0,0.00%,777680,0.11%,4754180,0.69%
AJ2,93108097,中國信託成長轉機多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),472143,0.03%,862,0.00%,0,0.00%,22628882,1.56%,3460889,0.24%,0,0.00%,145496,0.01%,26708272,1.84%
AH11,93150242,中國信託臺灣優選成長高股息ETF基金 (基金之配息來源可能為收益平準金 且 基金並無保證收益及配息),28847464,0.19%,76187801,0.49%,59984871,0.39%,42681639,0.28%,4979533,0.03%,0,0.00%,5813215,0.04%,98524781,0.64%
AH21,93176279,中國信託上游半導體ETF基金,16242185,0.12%,1478722,0.01%,16430789,0.12%,113535411,0.82%,25230074,0.18%,0,0.00%,10335727,0.08%,150391330,1.09%
AC21,93218524,中國信託高評級策略收益債券基金 (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),145636,0.00%,0,0.00%,0,0.00%,45541293,1.10%,7590215,0.18%,0,0.00%,149186,0.00%,53426330,1.29%
AH22,93218545,中國信託15年期以上已開發市場投資級優化收益ESG美元公司債券ETF基金 (本子基金之配息來源可能為收益平準金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,54301963,0.18%,16290576,0.05%,0,0.00%,4766767,0.02%,75359306,0.25%
AH21,512630,中國信託日經高股息50 ETF基金 (本子基金之配息來源可能為收益平準金且基金並無保證收益及配息),414533,0.12%,0,0.00%,406291,0.12%,1573737,0.46%,472114,0.14%,0,0.00%,458640,0.13%,2512733,0.73%
AH21,512646,中國信託日本商社及批發ETF基金,3557364,0.19%,0,0.00%,6165261,0.33%,10271339,0.55%,2567836,0.14%,0,0.00%,1671117,0.09%,11902395,0.63%
AH21,512651,中國信託日本半導體ETF基金,1295529,0.17%,0,0.00%,1651933,0.21%,4297076,0.55%,1074280,0.14%,0,0.00%,1141606,0.15%,6156558,0.79%
AH21,527296,中國信託亞太高股息ETF基金 (本子基金之配息來源可能為收益平準金且基金並無保證收益及配息),644878,0.34%,600865,0.32%,918440,0.49%,1200142,0.64%,342902,0.18%,0,0.00%,1018515,0.54%,2888862,1.54%
AH21,527303,中國信託全球高股息ETF基金 (本子基金之配息來源可能為收益平準金且本子基金並無保證收益及配息),1734548,0.21%,571435,0.07%,2109705,0.26%,5250990,0.64%,1500277,0.18%,0,0.00%,1133156,0.14%,8080701,0.98%
AH21,568922,中國信託NASDAQ 100 ETF基金,4134464,0.13%,4967,0.00%,3524708,0.11%,8405244,0.26%,3922456,0.12%,0,0.00%,2958510,0.09%,15900933,0.49%
AH21,568937,中國信託美國創新科技ETF基金,4598030,0.21%,11320,0.00%,3566964,0.16%,5596073,0.26%,2238429,0.10%,0,0.00%,1988427,0.09%,10865315,0.50%
AA2,568943,中國信託美國聚焦成長基金,5925751,0.11%,0,0.00%,0,0.00%,83992421,1.52%,9599118,0.17%,0,0.00%,175764,0.00%,99693054,1.80%
AL21,586267,中國信託ARK創新主動式ETF基金,2965225,0.12%,0,0.00%,0,0.00%,11415185,0.47%,1712270,0.07%,0,0.00%,329471,0.01%,16422151,0.68%
AL22,606159,中國信託價值策略非投資等級債券主動式ETF基金 (本子基金之配息來源可能為收益平準金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,2438219,0.18%,325094,0.02%,0,0.00%,143857,0.01%,2907170,0.22%
AJ2,644999,中國信託策略優利多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且基金配息來源可能為本金及基金並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,8718309,0.10%,1351200,0.01%,0,0.00%,47908,0.00%,10117417,0.11%
AA1,73982057,宏利臺灣股息收益基金,3137356,0.34%,4809001,0.52%,0,0.00%,13369299,1.46%,1253376,0.14%,0,0.00%,154097,0.02%,22723129,2.47%
AD1,83863973,宏利萬利貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,98625,0.05%,98625,0.05%,0,0.00%,128835,0.06%,326085,0.15%
AA1,17144889,宏利台灣動力基金,2915123,0.49%,4539720,0.77%,0,0.00%,7430280,1.25%,808786,0.14%,0,0.00%,154087,0.03%,15847996,2.67%
AA2,48916256,宏利精選中華基金,833944,0.21%,238583,0.06%,0,0.00%,6463943,1.64%,897772,0.23%,0,0.00%,191850,0.05%,8626092,2.18%
AC21,25630146,宏利亞太入息債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,17311996,0.91%,2943041,0.15%,0,0.00%,167741,0.01%,20422778,1.07%
AA2,25677726,宏利亞太中小企業基金,861200,0.30%,279569,0.10%,0,0.00%,4673864,1.64%,856866,0.30%,0,0.00%,445743,0.16%,7117242,2.49%
AC23,26258187,宏利新興市場非投資等級債券基金 (本基金之配息來源可能為本金),653,0.00%,0,0.00%,0,0.00%,17862035,1.36%,3096089,0.24%,0,0.00%,191700,0.01%,21150477,1.62%
